user_id,segment,strategy,n_sent,n_opens,n_clicks,journey_length,avg_time_between_events_hours,recency_days,dominant_channel,first_channel,last_channel,converted,dropped_off
U08849,loyal_customer,fixed,2,1,0,3,30.4029,8.3533,social,social,email,0,1
U08850,low_engagement,fixed,4,0,0,4,50.132,8.6196,social,email,ad,0,0
U08851,low_engagement,fixed,3,2,0,5,64.2746,3.0895,social,email,social,0,1
U08852,high_intent,hybrid,6,3,1,11,28.7699,1.909,social,offer,social,1,0
U08853,low_engagement,trigger,2,1,0,3,10.0541,13.5163,ad,social,ad,0,1
U08854,loyal_customer,fixed,2,2,1,5,19.9633,5.9852,email,email,social,0,1
U08855,low_engagement,trigger,1,0,0,1,0.0,1.6775,offer,offer,offer,0,0
U08856,new_cold_customer,trigger,5,3,1,10,16.3574,1.3493,social,social,social,1,0
U08857,price_sensitive,hybrid,1,0,0,1,0.0,11.9874,email,email,email,0,0
U08858,loyal_customer,fixed,5,4,2,11,25.9125,4.1545,social,offer,offer,0,1
U08859,high_intent,trigger,7,4,1,12,23.386,2.9285,social,email,social,0,1
U08860,new_cold_customer,hybrid,5,2,0,7,55.6093,1.0026,social,social,social,0,1
U08861,low_engagement,fixed,2,1,0,3,14.5793,12.9158,email,email,social,0,1
U08862,loyal_customer,trigger,5,3,2,10,9.0049,3.3193,social,social,social,0,1
U08863,loyal_customer,hybrid,2,0,0,2,163.2452,7.9454,social,social,ad,0,0
U08864,high_intent,fixed,6,6,2,14,7.3029,10.5145,social,social,social,0,1
U08865,loyal_customer,fixed,4,2,0,6,49.6042,4.3308,email,social,email,0,1
U08866,new_cold_customer,fixed,4,1,0,5,50.7167,2.8799,social,social,social,0,1
U08867,low_engagement,hybrid,2,1,0,3,62.422,8.1974,email,email,social,0,1
U08868,new_cold_customer,fixed,5,1,1,7,18.4316,6.9493,social,social,social,0,1
U08869,high_intent,fixed,4,2,0,6,62.3182,1.809,social,social,email,0,1
U08870,high_intent,trigger,6,5,4,16,10.2072,7.9879,social,social,email,1,0
U08871,loyal_customer,fixed,2,2,1,5,26.2518,1.9108,social,social,social,0,1
U08872,loyal_customer,trigger,5,2,1,8,37.3369,3.8433,social,social,social,0,1
U08873,new_cold_customer,hybrid,5,2,1,8,23.9204,2.84,social,social,social,0,1
U08874,low_engagement,trigger,1,0,0,1,0.0,10.9479,email,email,email,0,0
U08875,low_engagement,trigger,3,1,0,4,59.3768,6.2741,social,social,social,0,1
U08876,price_sensitive,trigger,1,0,0,1,0.0,14.4841,email,email,email,0,0
U08877,loyal_customer,hybrid,6,4,0,10,28.2067,4.2039,social,social,email,0,1
U08878,price_sensitive,hybrid,2,0,0,2,61.8543,7.39,social,social,ad,0,0
U08879,high_intent,trigger,5,2,0,7,41.251,3.6277,social,social,email,0,1
U08880,price_sensitive,trigger,1,0,0,1,0.0,1.4072,offer,offer,offer,0,0
U08881,low_engagement,trigger,3,1,0,4,58.6569,7.52,email,email,ad,0,1
U08882,low_engagement,hybrid,3,1,0,4,89.1694,2.1122,social,social,ad,0,1
U08883,low_engagement,fixed,2,1,0,3,105.051,5.3326,social,social,social,0,1
U08884,loyal_customer,hybrid,2,0,0,2,133.369,8.2456,social,social,social,0,0
U08885,price_sensitive,hybrid,3,0,0,3,90.5013,3.0704,social,social,social,0,0
U08886,high_intent,trigger,3,3,2,10,12.1519,7.2975,social,social,email,1,0
U08887,high_intent,fixed,6,5,1,12,22.718,2.3539,social,social,social,0,1
U08888,high_intent,fixed,4,2,1,8,25.2025,3.2302,social,offer,email,1,0
U08889,low_engagement,hybrid,4,0,0,4,89.3408,2.8547,social,social,email,0,0
U08890,low_engagement,hybrid,3,1,0,4,30.6287,1.0333,ad,ad,social,0,1
U08891,price_sensitive,hybrid,3,0,0,3,14.0037,3.139,email,email,social,0,0
U08892,low_engagement,hybrid,1,0,0,1,0.0,14.7739,social,social,social,0,0
U08893,new_cold_customer,trigger,3,0,0,3,85.8722,7.5995,social,social,social,0,0
U08894,new_cold_customer,trigger,4,0,0,4,93.5271,1.0768,social,social,social,0,0
U08895,low_engagement,fixed,2,0,0,2,12.4136,9.3827,ad,ad,social,0,0
U08896,loyal_customer,trigger,3,2,0,5,74.7068,1.2986,email,email,email,0,1
U08897,high_intent,hybrid,5,3,2,11,18.8318,4.7658,social,social,email,1,0
U08898,new_cold_customer,trigger,2,1,1,4,30.6788,7.5976,social,social,social,0,1
U08899,low_engagement,fixed,4,1,0,5,48.713,4.8261,social,ad,social,0,1
U08900,low_engagement,fixed,3,1,0,4,108.8372,1.0107,social,social,social,0,1
U08901,low_engagement,trigger,2,0,0,2,104.9783,10.0465,social,social,social,0,0
U08902,new_cold_customer,fixed,4,2,0,6,31.9035,6.4096,social,social,social,0,1
U08903,low_engagement,trigger,2,1,1,5,31.5533,8.0655,email,email,social,1,0
U08904,loyal_customer,hybrid,6,3,0,9,34.6124,2.2989,social,social,social,0,1
U08905,low_engagement,hybrid,2,1,0,3,99.2652,5.4275,email,email,email,0,1
U08906,new_cold_customer,trigger,5,3,0,8,40.8834,2.8032,social,social,social,0,1
U08907,loyal_customer,trigger,6,4,0,10,23.7245,4.847,social,email,social,0,1
U08908,new_cold_customer,fixed,4,2,1,7,8.5022,5.0697,email,ad,email,0,1
U08909,low_engagement,hybrid,2,0,0,2,118.2537,1.1885,social,social,ad,0,0
U08910,high_intent,fixed,4,4,3,13,20.5522,2.2334,social,social,email,1,0
U08911,low_engagement,trigger,3,0,0,3,90.5434,7.0802,social,social,social,0,0
U08912,new_cold_customer,trigger,3,1,0,4,56.687,3.2545,social,social,social,0,1
U08913,new_cold_customer,hybrid,2,2,1,5,15.4972,7.9906,ad,social,ad,0,1
U08914,low_engagement,hybrid,1,0,0,1,0.0,4.1255,email,email,email,0,0
U08915,new_cold_customer,trigger,3,1,0,4,43.2654,1.9902,ad,ad,social,0,1
U08916,low_engagement,trigger,1,0,0,1,0.0,10.8495,social,social,social,0,0
U08917,loyal_customer,hybrid,2,1,0,3,53.5103,2.4977,social,social,social,0,1
U08918,high_intent,fixed,3,2,0,5,74.5785,1.5231,social,social,social,0,1
U08919,new_cold_customer,trigger,5,2,0,7,39.0901,3.6526,social,social,social,0,1
U08920,new_cold_customer,trigger,3,1,0,4,36.1153,10.4225,social,social,social,0,1
U08921,loyal_customer,trigger,5,3,1,9,36.22,1.1962,social,email,social,0,1
U08922,new_cold_customer,fixed,2,1,0,3,24.3,1.8338,ad,ad,social,0,1
U08923,low_engagement,fixed,3,0,0,3,117.0889,3.2992,social,social,social,0,0
U08924,new_cold_customer,trigger,5,2,1,8,25.3642,6.1819,social,social,social,0,1
U08925,low_engagement,hybrid,2,0,0,2,12.1979,10.025,offer,offer,social,0,0
U08926,new_cold_customer,trigger,2,1,0,3,38.0887,8.7246,ad,social,ad,0,1
U08927,low_engagement,hybrid,4,0,0,4,60.6538,4.4125,social,social,email,0,0
U08928,price_sensitive,trigger,3,1,0,4,29.9631,6.4682,social,social,ad,0,1
U08929,low_engagement,trigger,4,2,0,6,42.6154,1.4722,social,social,social,0,1
U08930,low_engagement,fixed,3,2,0,5,43.7958,3.9601,social,email,social,0,1
U08931,high_intent,hybrid,7,6,3,19,14.135,3.9993,social,ad,social,1,0
U08932,new_cold_customer,trigger,5,1,0,6,23.2886,1.0842,social,ad,email,0,1
U08933,new_cold_customer,trigger,3,2,1,6,19.8858,9.867,social,email,social,0,1
U08934,high_intent,hybrid,8,4,2,16,17.4426,2.2886,social,social,social,1,0
U08935,low_engagement,fixed,1,0,0,1,0.0,14.2871,email,email,email,0,0
U08936,new_cold_customer,fixed,4,2,0,6,28.8414,7.7853,social,social,social,0,1
U08937,low_engagement,trigger,1,0,0,1,0.0,5.3333,email,email,email,0,0
U08938,low_engagement,trigger,1,1,0,2,0.0,13.3613,social,social,social,0,1
U08939,loyal_customer,fixed,3,1,0,4,85.1008,2.9767,email,email,email,0,1
U08940,low_engagement,trigger,3,1,1,5,65.3834,2.9049,social,social,social,0,1
U08941,new_cold_customer,trigger,3,1,0,4,16.5749,4.9514,social,social,social,0,1
U08942,new_cold_customer,hybrid,4,2,0,6,30.6602,5.0035,social,ad,social,0,1
U08943,new_cold_customer,trigger,5,3,1,9,30.9528,3.5421,social,social,social,0,1
U08944,high_intent,fixed,8,5,5,22,11.5276,3.7898,social,social,offer,1,0
U08945,low_engagement,hybrid,3,3,2,8,17.163,3.3363,social,ad,social,0,1
U08946,low_engagement,hybrid,3,1,0,4,65.0709,3.4055,social,social,email,0,1
U08947,price_sensitive,trigger,1,0,0,1,0.0,4.0934,social,social,social,0,0
U08948,loyal_customer,hybrid,3,1,0,4,36.8005,3.377,social,social,social,0,1
U08949,new_cold_customer,fixed,3,0,0,3,140.2985,1.0423,social,email,social,0,0
U08950,new_cold_customer,trigger,5,4,2,11,19.9855,2.3932,social,social,social,0,1
U08951,new_cold_customer,fixed,2,0,0,2,159.545,2.3592,social,social,social,0,0
U08952,new_cold_customer,hybrid,3,0,0,3,48.918,8.6911,social,social,social,0,0
U08953,loyal_customer,hybrid,6,1,0,7,50.9983,1.7089,social,social,social,0,1
U08954,new_cold_customer,hybrid,5,0,0,5,28.7889,4.1749,social,social,social,0,0
U08955,loyal_customer,trigger,5,3,3,11,27.5087,1.5346,social,social,email,0,1
U08956,new_cold_customer,trigger,4,0,0,4,101.9605,2.1155,email,social,email,0,0
U08957,loyal_customer,trigger,5,2,0,7,53.1891,1.2487,social,email,social,0,1
U08958,new_cold_customer,hybrid,4,1,0,5,56.1844,5.5968,social,social,social,0,1
U08959,loyal_customer,fixed,5,3,0,8,36.1676,1.9577,social,email,email,0,1
U08960,high_intent,hybrid,8,4,3,15,21.5364,1.7512,social,ad,social,0,1
U08961,loyal_customer,fixed,4,1,0,5,48.7638,4.87,email,social,email,0,1
U08962,new_cold_customer,trigger,5,0,0,5,52.3632,5.4089,social,ad,social,0,0
U08963,new_cold_customer,fixed,2,0,0,2,73.0626,11.0811,email,email,email,0,0
U08964,new_cold_customer,fixed,3,1,0,4,46.3142,5.2973,ad,social,ad,0,1
U08965,loyal_customer,fixed,2,0,0,2,84.2654,7.2984,social,social,social,0,0
U08966,new_cold_customer,hybrid,3,2,0,5,64.5855,3.2394,social,ad,social,0,1
U08967,price_sensitive,hybrid,1,0,0,1,0.0,11.5094,social,social,social,0,0
U08968,loyal_customer,trigger,2,0,0,2,283.6171,1.0793,social,social,social,0,0
U08969,loyal_customer,hybrid,5,4,0,9,21.5654,2.0713,social,email,social,0,1
U08970,low_engagement,fixed,3,0,0,3,49.4747,6.9883,email,email,email,0,0
U08971,low_engagement,trigger,4,1,0,5,37.1659,7.2891,social,social,social,0,1
U08972,low_engagement,trigger,2,0,0,2,246.3456,1.1507,social,social,email,0,0
U08973,new_cold_customer,trigger,4,2,0,6,33.7094,1.1697,email,email,email,0,1
U08974,new_cold_customer,hybrid,2,2,2,6,11.2793,12.1638,social,social,social,0,1
U08975,new_cold_customer,hybrid,4,2,1,7,16.2794,8.4412,social,ad,social,0,1
U08976,loyal_customer,fixed,3,1,0,4,34.3134,5.4038,email,social,email,0,1
U08977,new_cold_customer,trigger,5,2,1,8,35.0157,2.87,social,social,social,0,1
U08978,high_intent,trigger,5,3,2,11,15.845,3.1077,email,email,email,1,0
U08979,loyal_customer,hybrid,5,4,1,10,27.2961,4.5675,social,ad,social,0,1
U08980,loyal_customer,trigger,5,1,0,6,37.2202,5.9047,social,social,ad,0,1
U08981,low_engagement,fixed,4,1,1,7,38.7999,4.1362,ad,social,ad,1,0
U08982,loyal_customer,fixed,5,2,0,7,19.6027,2.8542,social,social,social,0,1
U08983,new_cold_customer,hybrid,3,1,1,5,41.7881,2.598,social,social,email,0,1
U08984,new_cold_customer,trigger,3,0,0,3,99.9094,2.4206,social,social,social,0,0
U08985,loyal_customer,hybrid,5,4,2,11,27.1692,1.7092,email,email,social,0,1
U08986,new_cold_customer,hybrid,3,0,0,3,57.9811,3.8398,social,ad,social,0,0
U08987,low_engagement,hybrid,1,1,0,2,0.0,12.1337,social,social,social,0,1
U08988,loyal_customer,fixed,5,2,0,7,46.6426,1.6718,social,social,social,0,1
U08989,price_sensitive,fixed,1,0,0,1,0.0,5.8655,social,social,social,0,0
U08990,new_cold_customer,fixed,5,0,0,5,54.9367,5.0421,social,social,social,0,0
U08991,low_engagement,hybrid,4,2,0,6,17.4545,1.6573,social,social,social,0,1
U08992,new_cold_customer,trigger,4,2,0,6,36.4963,5.6983,social,ad,social,0,1
U08993,new_cold_customer,fixed,4,2,0,6,62.7161,1.8126,social,social,social,0,1
U08994,new_cold_customer,trigger,5,1,0,6,45.6404,4.0499,social,social,social,0,1
U08995,low_engagement,trigger,2,0,0,2,158.9795,5.3453,social,social,social,0,0
U08996,new_cold_customer,hybrid,4,4,1,9,29.8437,4.2903,social,social,social,0,1
U08997,low_engagement,fixed,2,0,0,2,65.8166,1.7054,social,social,social,0,0
U08998,loyal_customer,hybrid,5,4,0,9,40.8566,1.1613,social,social,email,0,1
U08999,loyal_customer,trigger,3,0,0,3,11.3554,9.1051,social,social,social,0,0
U09000,price_sensitive,fixed,3,0,0,3,74.0048,4.4048,email,email,email,0,0
U09001,low_engagement,trigger,2,0,0,2,263.6713,1.7435,email,email,social,0,0
U09002,low_engagement,fixed,1,0,0,1,0.0,2.0851,social,social,social,0,0
U09003,low_engagement,fixed,4,1,0,5,58.4839,3.7195,social,social,social,0,1
U09004,new_cold_customer,hybrid,5,2,1,8,44.0566,1.2444,social,social,social,0,1
U09005,new_cold_customer,fixed,5,3,1,9,34.0426,3.5078,social,social,social,0,1
U09006,low_engagement,hybrid,4,2,1,7,31.8451,2.0955,email,email,email,0,1
U09007,new_cold_customer,hybrid,4,3,0,7,24.9256,5.2562,social,ad,social,0,1
U09008,loyal_customer,hybrid,6,4,2,12,19.8552,3.9718,social,social,email,0,1
U09009,loyal_customer,hybrid,6,2,1,9,37.8238,1.145,social,social,social,0,1
U09010,new_cold_customer,hybrid,2,0,0,2,177.9942,4.3005,social,social,social,0,0
U09011,new_cold_customer,hybrid,5,2,0,7,44.6205,1.1438,social,social,ad,0,1
U09012,loyal_customer,fixed,2,1,0,3,98.1275,3.5723,email,email,social,0,1
U09013,new_cold_customer,fixed,4,1,0,5,68.9704,2.2036,social,social,social,0,1
U09014,low_engagement,trigger,3,2,1,7,15.2671,10.8371,email,email,email,1,0
U09015,low_engagement,fixed,3,0,0,3,76.3572,6.1388,social,social,social,0,0
U09016,price_sensitive,fixed,3,1,0,4,17.2175,3.0181,ad,social,ad,0,1
U09017,price_sensitive,fixed,2,1,1,4,28.154,9.4207,social,social,offer,0,1
U09018,high_intent,fixed,4,3,0,7,35.1803,2.3519,email,email,email,0,1
U09019,new_cold_customer,trigger,5,1,0,6,55.1866,1.947,social,email,social,0,1
U09020,new_cold_customer,hybrid,2,0,0,2,19.7245,3.8924,ad,ad,social,0,0
U09021,high_intent,fixed,6,5,3,15,19.8166,2.5368,social,social,social,1,0
U09022,high_intent,fixed,5,2,0,7,43.7539,3.6139,email,email,social,0,1
U09023,price_sensitive,hybrid,2,0,0,2,197.4133,5.9941,social,social,social,0,0
U09024,price_sensitive,trigger,3,0,0,3,134.2633,3.7711,social,social,email,0,0
U09025,loyal_customer,fixed,6,3,1,10,26.6336,4.1405,email,email,social,0,1
U09026,loyal_customer,trigger,3,1,1,5,65.4543,3.6751,social,social,social,0,1
U09027,price_sensitive,trigger,1,0,0,1,0.0,14.5494,email,email,email,0,0
U09028,low_engagement,hybrid,4,2,1,7,21.0986,3.863,social,social,social,0,1
U09029,low_engagement,trigger,2,1,0,3,35.1793,8.3922,social,social,social,0,1
U09030,low_engagement,trigger,1,0,0,1,0.0,14.9764,social,social,social,0,0
U09031,high_intent,hybrid,8,6,5,23,11.8757,3.9856,social,email,social,1,0
U09032,new_cold_customer,trigger,3,1,0,4,83.6133,2.5656,social,social,email,0,1
U09033,loyal_customer,hybrid,6,3,0,9,20.7784,4.8734,social,social,social,0,1
U09034,new_cold_customer,fixed,5,2,0,7,51.7389,1.067,social,social,social,0,1
U09035,high_intent,trigger,7,6,4,20,15.4468,1.4851,social,email,social,1,0
U09036,low_engagement,hybrid,2,1,0,3,73.0978,2.4782,social,social,social,0,1
U09037,low_engagement,fixed,2,1,0,3,139.4411,2.5539,social,social,social,0,1
U09038,low_engagement,fixed,4,2,0,6,25.4651,6.6196,social,social,social,0,1
U09039,loyal_customer,trigger,3,2,0,5,52.788,3.0791,social,email,social,0,1
U09040,loyal_customer,trigger,2,2,0,4,4.3792,9.8386,social,social,email,0,1
U09041,loyal_customer,fixed,2,1,1,5,4.1113,7.4535,email,email,email,1,0
U09042,new_cold_customer,hybrid,5,3,1,9,28.0776,1.0803,social,email,social,0,1
U09043,new_cold_customer,hybrid,2,0,0,2,10.3708,13.4075,ad,ad,offer,0,0
U09044,new_cold_customer,fixed,2,1,0,3,72.0292,6.6288,social,social,social,0,1
U09045,loyal_customer,hybrid,4,2,1,8,20.7824,5.2126,ad,social,ad,1,0
U09046,new_cold_customer,trigger,3,3,1,7,16.1817,3.1467,social,social,social,0,1
U09047,low_engagement,hybrid,3,0,0,3,19.8675,8.3536,social,social,ad,0,0
U09048,loyal_customer,hybrid,6,3,1,10,33.3628,1.3965,social,social,email,0,1
U09049,low_engagement,fixed,3,2,0,5,32.8869,1.6959,social,social,social,0,1
U09050,high_intent,fixed,4,3,2,9,18.5504,2.3464,email,social,email,0,1
U09051,high_intent,hybrid,7,5,3,18,14.8858,4.0276,email,email,social,1,0
U09052,high_intent,trigger,3,2,0,5,51.1155,1.4235,social,social,social,0,1
U09053,price_sensitive,fixed,2,1,0,3,118.0085,2.635,social,social,email,0,1
U09054,loyal_customer,trigger,2,1,1,4,12.1928,4.7534,social,email,social,0,1
U09055,price_sensitive,hybrid,3,0,0,3,59.4894,9.3695,email,email,social,0,0
U09056,loyal_customer,trigger,5,2,1,8,47.2917,1.1165,social,social,social,0,1
U09057,loyal_customer,trigger,2,0,0,2,55.6317,11.9023,social,social,social,0,0
U09058,loyal_customer,fixed,5,4,3,12,25.831,2.0173,social,email,social,0,1
U09059,low_engagement,hybrid,4,1,0,5,69.3147,2.9315,email,social,email,0,1
U09060,new_cold_customer,hybrid,2,1,0,3,31.0255,6.5948,social,social,social,0,1
U09061,new_cold_customer,hybrid,3,2,2,7,39.7357,2.9143,social,social,social,0,1
U09062,low_engagement,hybrid,3,2,0,5,17.4733,2.134,social,social,email,0,1
U09063,price_sensitive,trigger,3,0,0,3,34.2161,4.7072,email,email,email,0,0
U09064,new_cold_customer,trigger,3,1,0,4,41.1698,3.3847,social,social,social,0,1
U09065,new_cold_customer,hybrid,2,1,0,3,108.2907,3.8145,social,social,social,0,1
U09066,loyal_customer,hybrid,3,1,0,4,84.8377,1.3985,social,social,social,0,1
U09067,new_cold_customer,trigger,4,1,0,5,34.724,6.1139,social,social,email,0,1
U09068,loyal_customer,hybrid,3,2,0,5,50.5074,4.4765,email,email,email,0,1
U09069,low_engagement,fixed,4,1,0,5,74.2312,1.4527,social,social,social,0,1
U09070,new_cold_customer,hybrid,4,0,0,4,67.461,3.1197,social,social,email,0,0
U09071,high_intent,hybrid,5,3,1,9,35.6597,2.5923,email,email,email,0,1
U09072,low_engagement,hybrid,2,1,1,4,23.0974,4.0926,social,social,email,0,1
U09073,low_engagement,fixed,2,1,1,4,32.8659,9.2776,social,social,social,0,1
U09074,new_cold_customer,trigger,2,1,0,3,98.5156,3.4928,social,social,social,0,1
U09075,high_intent,fixed,6,1,0,7,49.7768,1.5029,email,social,email,0,1
U09076,low_engagement,trigger,4,1,0,5,50.9941,5.3467,social,social,social,0,1
U09077,low_engagement,trigger,4,1,0,5,18.9172,2.2242,social,social,social,0,1
U09078,low_engagement,hybrid,3,2,0,5,25.1505,5.9506,social,social,social,0,1
U09079,high_intent,trigger,3,2,1,6,63.0357,1.1091,social,social,social,0,1
U09080,new_cold_customer,hybrid,3,1,0,4,61.0114,2.2074,social,social,social,0,1
U09081,loyal_customer,hybrid,6,2,1,9,22.3581,3.8655,email,email,social,0,1
U09082,low_engagement,trigger,3,2,1,6,45.0734,2.8553,email,email,social,0,1
U09083,loyal_customer,hybrid,2,0,0,2,205.444,2.47,offer,offer,email,0,0
U09084,new_cold_customer,hybrid,2,0,0,2,38.0546,1.5575,social,social,social,0,0
U09085,loyal_customer,fixed,4,3,0,7,38.3089,2.369,social,social,social,0,1
U09086,loyal_customer,trigger,3,1,0,4,23.2717,4.9887,email,email,email,0,1
U09087,loyal_customer,hybrid,3,2,0,5,35.3548,1.1731,social,social,social,0,1
U09088,new_cold_customer,hybrid,4,0,0,4,51.3112,2.7839,social,ad,social,0,0
U09089,new_cold_customer,hybrid,4,0,0,4,42.9103,9.1527,social,social,social,0,0
U09090,loyal_customer,fixed,3,1,0,4,50.2978,2.7735,email,email,social,0,1
U09091,new_cold_customer,trigger,4,0,0,4,77.5503,1.8158,social,social,email,0,0
U09092,low_engagement,hybrid,4,2,1,7,39.028,3.4498,social,social,ad,0,1
U09093,new_cold_customer,trigger,4,0,0,4,74.9973,2.8653,social,ad,social,0,0
U09094,high_intent,trigger,8,8,4,21,13.9401,2.0962,social,social,social,1,0
U09095,new_cold_customer,trigger,3,1,0,4,67.8585,5.5429,social,social,social,0,1
U09096,low_engagement,trigger,2,1,1,4,85.0857,4.2179,email,email,social,0,1
U09097,new_cold_customer,fixed,2,1,1,4,20.1022,6.8397,social,social,social,0,1
U09098,new_cold_customer,fixed,2,1,0,3,76.1796,5.9547,social,social,social,0,1
U09099,loyal_customer,fixed,4,1,0,5,34.9672,4.457,social,email,social,0,1
U09100,low_engagement,fixed,1,1,0,2,0.0,12.4257,social,social,social,0,1
U09101,price_sensitive,hybrid,2,1,0,3,6.9193,12.9007,social,social,social,0,1
U09102,new_cold_customer,trigger,5,3,1,9,30.7437,4.5135,social,social,social,0,1
U09103,high_intent,fixed,3,3,1,8,8.868,10.9004,social,email,social,1,0
U09104,low_engagement,trigger,4,0,0,4,48.3806,2.4306,email,email,social,0,0
U09105,price_sensitive,trigger,1,0,0,1,0.0,7.0989,social,social,social,0,0
U09106,low_engagement,hybrid,2,1,0,3,41.4092,11.3851,social,social,social,0,1
U09107,new_cold_customer,trigger,5,3,0,8,38.5089,3.1741,social,email,social,0,1
U09108,high_intent,fixed,6,3,1,10,35.4018,1.6596,email,email,ad,0,1
U09109,loyal_customer,fixed,5,3,0,8,15.2794,1.6412,ad,email,offer,0,1
U09110,new_cold_customer,fixed,5,1,0,6,35.4602,2.645,social,social,social,0,1
U09111,new_cold_customer,trigger,4,2,0,6,40.0552,6.2762,social,social,email,0,1
U09112,new_cold_customer,hybrid,5,1,0,6,55.7674,3.0986,social,social,social,0,1
U09113,low_engagement,fixed,4,0,0,4,70.4587,1.8837,email,ad,email,0,0
U09114,low_engagement,fixed,4,2,1,7,30.0893,4.9503,social,social,social,0,1
U09115,loyal_customer,hybrid,6,5,1,13,20.1581,3.8925,social,email,social,1,0
U09116,high_intent,fixed,5,1,0,6,47.3003,4.8933,social,social,email,0,1
U09117,low_engagement,hybrid,2,0,0,2,1.4498,3.7763,social,social,social,0,0
U09118,low_engagement,fixed,4,2,0,6,33.7016,1.5594,social,social,social,0,1
U09119,new_cold_customer,fixed,5,3,0,8,23.3298,6.4681,social,social,social,0,1
U09120,new_cold_customer,hybrid,4,1,1,6,34.5688,1.8595,social,social,social,0,1
U09121,new_cold_customer,trigger,5,1,0,6,42.0297,5.1179,social,social,social,0,1
U09122,new_cold_customer,hybrid,5,4,1,10,21.4732,6.3641,social,social,social,0,1
U09123,loyal_customer,trigger,4,2,1,7,33.7285,1.9683,email,email,email,0,1
U09124,high_intent,hybrid,8,3,0,11,32.0314,1.5142,social,social,offer,0,1
U09125,loyal_customer,fixed,5,2,1,9,32.0219,3.6844,social,social,social,1,0
U09126,low_engagement,trigger,4,1,1,6,47.6793,4.855,social,social,social,0,1
U09127,high_intent,trigger,7,6,1,14,20.2646,2.6444,email,email,email,0,1
U09128,price_sensitive,fixed,2,1,0,3,17.3543,5.0152,email,email,social,0,1
U09129,high_intent,trigger,7,4,3,16,21.8469,1.0004,email,email,email,1,0
U09130,loyal_customer,trigger,3,3,1,8,22.3273,7.1655,email,email,social,1,0
U09131,new_cold_customer,hybrid,3,1,1,6,38.7004,2.1624,social,social,ad,1,0
U09132,price_sensitive,hybrid,1,0,0,1,0.0,8.2737,offer,offer,offer,0,0
U09133,loyal_customer,fixed,3,2,0,5,24.7296,3.4805,social,social,social,0,1
U09134,low_engagement,trigger,2,0,0,2,230.2355,2.932,social,social,social,0,0
U09135,high_intent,fixed,4,4,0,8,22.6559,3.3885,ad,ad,social,0,1
U09136,new_cold_customer,fixed,2,2,0,4,89.5785,1.9683,social,social,email,0,1
U09137,new_cold_customer,trigger,5,0,0,5,59.4774,1.8374,social,social,social,0,0
U09138,high_intent,trigger,6,3,0,9,33.7076,3.2074,social,social,offer,0,1
U09139,price_sensitive,hybrid,1,0,0,1,0.0,5.1884,email,email,email,0,0
U09140,loyal_customer,hybrid,2,1,1,4,20.3373,7.1329,social,social,social,0,1
U09141,low_engagement,fixed,4,0,0,4,65.4908,4.5532,social,social,social,0,0
U09142,high_intent,fixed,6,6,3,17,17.736,1.8469,social,email,social,1,0
U09143,loyal_customer,fixed,2,0,0,2,50.5691,5.2136,ad,ad,email,0,0
U09144,loyal_customer,hybrid,2,2,1,5,47.4401,5.0223,social,social,social,0,1
U09145,high_intent,hybrid,6,6,6,23,9.7986,1.0061,social,offer,social,1,0
U09146,low_engagement,trigger,1,0,0,1,0.0,7.13,social,social,social,0,0
U09147,low_engagement,trigger,1,0,0,1,0.0,13.3566,social,social,social,0,0
U09148,price_sensitive,fixed,1,0,0,1,0.0,10.7771,social,social,social,0,0
U09149,new_cold_customer,fixed,2,0,0,2,146.6046,6.0375,social,social,social,0,0
U09150,loyal_customer,hybrid,4,2,1,7,45.9375,2.3626,social,offer,social,0,1
U09151,new_cold_customer,hybrid,4,3,1,9,14.5175,3.8033,social,email,social,1,0
U09152,low_engagement,fixed,2,1,1,4,99.3891,1.2536,social,social,social,0,1
U09153,loyal_customer,trigger,5,3,2,10,36.0583,1.439,social,offer,social,0,1
U09154,low_engagement,hybrid,4,0,0,4,59.1162,6.4976,social,social,social,0,0
U09155,high_intent,hybrid,6,5,1,12,24.674,2.9827,social,email,social,0,1
U09156,high_intent,hybrid,7,5,2,15,20.9179,1.8997,social,email,social,1,0
U09157,new_cold_customer,fixed,5,3,2,10,30.3941,3.3348,social,email,ad,0,1
U09158,low_engagement,fixed,4,2,0,6,41.2808,6.18,ad,social,ad,0,1
U09159,new_cold_customer,hybrid,4,1,0,5,52.3876,5.7895,social,ad,social,0,1
U09160,new_cold_customer,hybrid,5,1,1,7,50.9607,1.5604,social,social,social,0,1
U09161,high_intent,fixed,3,1,0,4,67.1053,2.5706,email,social,email,0,1
U09162,new_cold_customer,trigger,5,4,2,11,17.9248,3.7206,social,social,social,0,1
U09163,loyal_customer,hybrid,3,3,2,8,36.063,3.8248,ad,ad,email,0,1
U09164,new_cold_customer,hybrid,5,4,1,10,24.3309,5.2429,social,ad,social,0,1
U09165,low_engagement,hybrid,2,1,0,3,23.0796,1.9542,social,social,social,0,1
U09166,loyal_customer,fixed,2,2,0,4,40.8473,5.5108,social,social,email,0,1
U09167,new_cold_customer,fixed,5,0,0,5,74.1905,2.4508,social,social,social,0,0
U09168,high_intent,trigger,6,5,2,14,13.4546,3.2701,social,social,social,1,0
U09169,price_sensitive,fixed,3,1,1,5,65.1039,3.9161,social,social,social,0,1
U09170,loyal_customer,hybrid,4,2,0,6,29.8556,8.3935,social,social,social,0,1
