url,comment_user,comment_user_url,comment_date,comment,likes_number,replies_number,replies,hashtag_comment,tagged_users_in_comment,post_url,post_user,comment_id,post_id
"https://www.instagram.com/kristeeleonard","liv███nla███gas███","https://www.instagram.com/livingnlasvegas","2024-11-13T15:33:53.000Z","You are on fire girl!!🔥🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@livingnlasvegas Thank you 🙌"",""reply_date"":""2024-11-14T02:17:30.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DCHxb4fzwS1","kri███ele███rd","17887899582057128","3496981056044598453"
"https://www.instagram.com/kristeeleonard","joa███ome███ami███","https://www.instagram.com/joanshomesmiami","2024-11-12T18:22:53.000Z","You’re on fire!! 🔥🔥🔥",1,1,"[{""likes_number"":0,""reply"":""@joanshomesmiami Thank you 😊"",""reply_date"":""2024-11-12T22:28:21.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DCHxb4fzwS1","kri███ele███rd","17854340628318534","3496981056044598453"
"https://www.instagram.com/kristeeleonard","the███lik███up","https://www.instagram.com/thekoolikgroup","2024-11-11T17:16:06.000Z","Yes 🔥🔥🔥 keep em coming",1,1,"[{""likes_number"":0,""reply"":""@thekoolikgroup let’s get it q4"",""reply_date"":""2024-11-12T02:31:12.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DCHxb4fzwS1","kri███ele███rd","18027025382437762","3496981056044598453"
"https://www.instagram.com/kristeeleonard","liv███nla███gas███","https://www.instagram.com/livingnlasvegas","2024-11-13T15:48:00.000Z","What a stunning property!!",1,1,"[{""likes_number"":0,""reply"":""@livingnlasvegas so gorgeous 😍"",""reply_date"":""2024-11-14T02:17:11.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DCFPoujz9M-","kri███ele███rd","17875934562195674","3496269455192740670"
"https://www.instagram.com/kristeeleonard","the███lgi███ich██████","https://www.instagram.com/therealginamichelle","2024-10-31T23:30:27.000Z","You’re killing it! 🔥👏",1,1,"[{""likes_number"":0,""reply"":""@therealginamichelle Thank you 🙌"",""reply_date"":""2024-11-01T01:43:54.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DBwmdwqzdB5","kri███ele███rd","17909051769021334","3490458882102120569"
"https://www.instagram.com/kristeeleonard","the███lik███up","https://www.instagram.com/thekoolikgroup","2024-10-31T16:48:49.000Z","You’re amazing!!!👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@thekoolikgroup Thank you friend!"",""reply_date"":""2024-10-31T17:29:28.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DBwmdwqzdB5","kri███ele███rd","17921859116989809","3490458882102120569"
"https://www.instagram.com/kristeeleonard","hyl███","https://www.instagram.com/hyleri","2024-10-31T12:23:00.000Z","Congratulations! This is a beautiful home!",1,1,"[{""likes_number"":0,""reply"":""@hyleri such a great value buy!"",""reply_date"":""2024-10-31T17:30:11.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DBwmdwqzdB5","kri███ele███rd","17878071987099763","3490458882102120569"
"https://www.instagram.com/adhouseplans","bce███har███","https://www.instagram.com/bceberhardt","2024-11-15T16:26:52.000Z","Why do you half of your plans have an entryway coming into a living room or kitchen with no closet?",3,1,"[{""likes_number"":0,""reply"":""@bceberhardt This is my pet peeve. No foyer, no go for me. Feels too much like an apartment or cheap housing to just walk right into a main space."",""reply_date"":""2024-11-17T01:45:53.000Z"",""reply_user"":""car███rus███g""}]","null","null","https://www.instagram.com/p/DCZRX_gsNu_","adh███epl███","18049365490975308","3501906600790121407"
"https://www.instagram.com/kappakappagamma","_ky███mea███s","https://www.instagram.com/_kyliemeadows","2024-11-18T17:02:47.000Z","@emmavigil cuteness😇😇",2,1,"[{""likes_number"":1,""reply"":""@_kyliemeadows I miss you🥹🥰"",""reply_date"":""2024-11-18T17:03:27.000Z"",""reply_user"":""emm███gil███""}]","null","[""@em███igi███""]","https://www.instagram.com/p/DChLLsFOUDs","kap███app███mma███","18032415050120384","3504131166829101292"
"https://www.instagram.com/kappakappagamma","lil███cho███","https://www.instagram.com/lily.schom","2024-11-08T19:22:48.000Z","Awwww hi my babies @_laniparks @lindsey_ballema @julia.e.laird",3,1,"[{""likes_number"":1,""reply"":""@lily.schom mother 🌭"",""reply_date"":""2024-11-08T19:38:33.000Z"",""reply_user"":""_la███ark███""}]","null","[""@_l███par███"",""@li███ey_███lem███"",""@ju███""]","https://www.instagram.com/p/DCHajgFu04-","kap███app███mma███","17985121538753490","3496880424523353662"
"https://www.instagram.com/nimblegram","mik███llt███","https://www.instagram.com/mike.allton","2019-05-06T16:57:20.000Z","That's definitely one of my favorite events, and it's always a pleasure to meet and see wonderful people!",2,1,"[{""likes_number"":1,""reply"":""@bloggingbrute One of our favorites too. Almost everyone from the industry is there so it’s an amazing networking opportunity!"",""reply_date"":""2019-05-06T17:06:33.000Z"",""reply_user"":""nim███gra███""}]","null","null","https://www.instagram.com/p/BxIN5LFJDTe","nim███gra███","18061678948052188","2037939934897386718"
"https://www.instagram.com/nimblegram","nim███gra███","https://www.instagram.com/nimblegram","2019-05-03T12:13:51.000Z","#marketing #sales #socialselling #socialsales #smallbusiness #smallbiz #SMB #CRM #socialCRM #prospecting #startup #startups #contactmanagement #business #SaaS #Gsuite #O365 #Officece365 #Microsoft #socialmedia #entrepreneur #entrepreneurship #influencer #influencermarketing",1,1,"[{""likes_number"":1,""reply"":""@nimblegram ❤️🌈🙌😢😍"",""reply_date"":""2019-05-03T19:40:34.000Z"",""reply_user"":""iva███tay███""}]","[""#marketing"",""#sales"",""#socialselling"",""#socialsales"",""#smallbusiness"",""#smallbiz"",""#SMB"",""#CRM"",""#socialCRM"",""#prospecting"",""#startup"",""#startups"",""#contactmanagement"",""#business"",""#SaaS"",""#Gsuite"",""#O365"",""#Officece365"",""#Microsoft"",""#socialmedia"",""#entrepreneur"",""#entrepreneurship"",""#influencer"",""#influencermarketing""]","null","https://www.instagram.com/p/Bw__PAqJkvj","nim███gra███","17849561770423138","2035623665024256995"
"https://www.instagram.com/tridelta","ave███sad███","https://www.instagram.com/avery_sadler","2024-10-23T16:14:01.000Z","Yay @annweston @olemisstridelta !! 📚🎓✏️",1,1,"[{""likes_number"":1,""reply"":""@avery_sadler looking forward to it 🤗"",""reply_date"":""2024-10-23T17:05:03.000Z"",""reply_user"":""ann███ton███""}]","null","[""@an███sto███"",""@ol███sst███elt███""]","https://www.instagram.com/p/DBcQjf3xiUO","tri███ta","18046360622314049","3484733019825513742"
"https://www.instagram.com/tridelta","ddd███ley███","https://www.instagram.com/dddashley","2024-10-22T23:08:05.000Z","What a panel!!!! Incredible opportunity!! Special shout out @_carolinedoyle - you’re a star! 🫶🏼",1,1,"[{""likes_number"":0,""reply"":""@dddashley DLAM 💛🫶🏼🥹"",""reply_date"":""2024-10-23T12:13:56.000Z"",""reply_user"":""_ca███ine███le""}]","null","[""@_c███lin███yle███""]","https://www.instagram.com/p/DBcQjf3xiUO","tri███ta","18017943089322552","3484733019825513742"
"https://www.instagram.com/agespisa.oficial","mar███nol███_br██████","https://www.instagram.com/marguinolia__bragaa","2024-11-30T13:07:49.000Z","@agespisa.oficial uma falta de vergonha com o consumidor isso aqui …Cader à fiscalização",0,1,"[{""likes_number"":0,""reply"":""@marguinolia__braga Bom dia. Por favor, pode nos passar mais detalhes da situação?"",""reply_date"":""2024-12-02T11:04:57.000Z"",""reply_user"":""age███sa.███cia███""}]","null","[""@ag███isa███""]","https://www.instagram.com/p/DC9KyjWOFvZ","age███sa.███cia███","18030833087600397","3512010738811558873"
"https://www.instagram.com/badespi_","edi███cro███ber██████","https://www.instagram.com/edineicronemberger","2024-11-30T01:00:03.000Z","👏👏👏",1,1,"[{""likes_number"":0,""reply"":""@edineicronemberger 👏👏👏"",""reply_date"":""2024-11-30T01:11:33.000Z"",""reply_user"":""bad███i_""}]","null","null","https://www.instagram.com/p/DC-ec7KvkD0","bad███i_","18023609231303932","3512378688467255540"
"https://www.instagram.com/adapi_pi","faz███a_j███sal███","https://www.instagram.com/fazenda_jerusalem","2024-11-27T15:14:37.000Z","Precisamos de um sistema pra emissão de GTA também. Está com 2 ocasiões que não consigo fazer GTA, porque falam que o sistema não funciona.",2,3,"[{""likes_number"":1,""reply"":""@fazenda_jerusalem faça contato pelo nosso whatsapp para entendermos o problema 086994621644, link na bio"",""reply_date"":""2024-11-27T15:16:05.000Z"",""reply_user"":""ada███pi""},{""likes_number"":1,""reply"":""@fazenda_jerusalem você deve solicitar o acesso ao sistema para poder realizar emissão de GTA.  Na link de nossa bio você encontra os links para requerer o acesso e de como atualizar seu cadastro. Procure a adapi mais próxima e veja como realizar a emissão de GTA'S de onde estiver."",""reply_date"":""2024-11-27T15:25:07.000Z"",""reply_user"":""ada███pi""},{""likes_number"":1,""reply"":""@adapi_pi obrigado, farei."",""reply_date"":""2024-11-27T15:25:16.000Z"",""reply_user"":""faz███a_j███sal███""}]","null","null","https://www.instagram.com/p/DC4N91EurOm","ada███pi","18031242752148854","3510617333015688102"
"https://www.instagram.com/nyxcosmetics","que███har███4","https://www.instagram.com/queensharon84","2024-11-29T22:14:27.000Z","Cute!!",1,2,"[{""likes_number"":1,""reply"":""@queensharon84 obsessed ✨"",""reply_date"":""2024-12-02T16:16:55.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DC98nG7PHpi","nyx███met███","18058798189868125","3512229854705384034"
"https://www.instagram.com/maybelline","edi███ela███rga██████","https://www.instagram.com/edithbelangergagne","2024-11-20T16:57:44.000Z","What is the color? Please!",1,1,"[{""likes_number"":0,""reply"":""@edithbelangergagne Shade is 'Silk\"" 💕"",""reply_date"":""2024-11-20T20:51:26.000Z"",""reply_user"":""may███lin███""}]","null","null","https://www.instagram.com/reel/DCe-wcuysqH","may███lin███","18027721847431142","3503513568409209479"
"https://www.instagram.com/nyxcosmetics","im3███nis███","https://www.instagram.com/im3ldinis","2024-11-23T16:33:30.000Z","Love it 💚🩷✨",1,1,"[{""likes_number"":1,""reply"":""@im3ldinis 😍 ✨"",""reply_date"":""2024-11-25T18:41:35.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DCpFI-xOh-G","nyx███met███","18047003432510030","3506356392270897030"
"https://www.instagram.com/nyxcosmetics","mak███byt███","https://www.instagram.com/makeupbytesa","2024-11-28T00:00:58.000Z","I have them & they’re so good!!! 😍😍😍",1,1,"[{""likes_number"":1,""reply"":""@makeupbytesa Yay! We're so glad you love them! 🙌"",""reply_date"":""2024-11-30T14:45:03.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DCr0GkPJ7Eq","nyx███met███","18027531335229580","3507125884482466090"
"https://www.instagram.com/nyxcosmetics","mak███bya███ana███","https://www.instagram.com/makeupbyamylana","2024-11-19T21:55:48.000Z","So beautiful",1,1,"[{""likes_number"":1,""reply"":""@makeupbyamylana gorgeous right? ❤️"",""reply_date"":""2024-11-20T15:00:20.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DChTM2VBC4P","nyx███met███","18014685389396670","3504166430923042319"
"https://www.instagram.com/nyxcosmetics","glo███sca███t_r██████","https://www.instagram.com/glory_scarlet_review","2024-11-18T18:06:08.000Z","Wow gorgeous 😍🔥❤️",1,1,"[{""likes_number"":2,""reply"":""@glory_scarlet_review 💜 💜"",""reply_date"":""2024-11-19T17:02:16.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DChTM2VBC4P","nyx███met███","17913466547938110","3504166430923042319"
"https://www.instagram.com/nyxcosmetics","ela███pam███ail███","https://www.instagram.com/ela.papamichail","2024-11-15T07:35:11.000Z","@tsofii_  δεν μπορώ! 🫠κοιτα τα",2,1,"[{""likes_number"":1,""reply"":""@ela.papamichail όσο τα βλέπω σκέφτομαι ότι δεν αρκούν μόνο τα γκλος, θέλω και τα υπόλοιπα 😍"",""reply_date"":""2024-11-15T09:07:13.000Z"",""reply_user"":""tso███_""}]","null","[""@ts███i_""]","https://www.instagram.com/reel/DCXAAlxM-t5","nyx███met███","17851918119336370","3501267275857783673"
"https://www.instagram.com/nyxcosmetics","naj███.be███y1","https://www.instagram.com/najmeh.beauty1","2024-11-24T18:11:09.000Z","echte pretty 😍",1,1,"[{""likes_number"":1,""reply"":""@najmeh.beauty1 ❤️ ❤️"",""reply_date"":""2024-11-25T07:25:29.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DCwv9PpKr1R","nyx███met███","18126249127382708","3508515026592513361"
"https://www.instagram.com/nyxcosmetics","ms.███ett███e","https://www.instagram.com/ms.1prettylee","2024-11-28T15:21:53.000Z","I want this shade Beautiful.",1,1,"[{""likes_number"":0,""reply"":""@ms.1prettylee *adds to cart*"",""reply_date"":""2024-12-01T16:25:43.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DC0MywVO1Vy","nyx███met███","18069874528726566","3509486274056246642"
"https://www.instagram.com/nyxcosmetics","ult███aut███","https://www.instagram.com/ultabeauty","2024-11-11T21:10:44.000Z","one day i'll trust myself to try this",3,2,"[{""likes_number"":1,""reply"":""@ultabeauty not me literally needing to catch my breath after seeing this"",""reply_date"":""2024-11-11T21:45:25.000Z"",""reply_user"":""nyx███met███""},{""likes_number"":0,""reply"":""@nyxcosmetics 😂😂😂"",""reply_date"":""2024-11-12T16:54:50.000Z"",""reply_user"":""ult███aut███""}]","null","null","https://www.instagram.com/reel/DCKcoyWCa2w","nyx███met███","18022607759294680","3497734008744816048"
"https://www.instagram.com/nyxcosmetics","cyn███mua███","https://www.instagram.com/cyntiamua","2024-11-10T13:47:12.000Z","I need this.",1,1,"[{""likes_number"":0,""reply"":""u totally do, who wouldn't?! 💕 💋"",""reply_date"":""2024-11-11T15:08:22.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DCKcoyWCa2w","nyx███met███","18032673416368308","3497734008744816048"
"https://www.instagram.com/bigmamastef","did███ch2███","https://www.instagram.com/didirich2","2024-11-09T19:35:39.000Z","she’s an influencaaaaaa",2,1,"[{""likes_number"":0,""reply"":""@didirich2 🤣🤣🤣🤣"",""reply_date"":""2024-11-09T21:58:10.000Z"",""reply_user"":""big███ast███""}]","null","null","https://www.instagram.com/reel/DCKVNSYp9cG","big███ast███","17994347897558586","3497701332677547782"
"https://www.instagram.com/nyxcosmetics","gov███ame███","https://www.instagram.com/govt.name","2024-11-07T07:48:34.000Z","that black shade is looking real warm medium brown bestie. looks that way on my brows too :\",9,1,"[{""likes_number"":1,""reply"":""Sadly that feels like most \""black\"" eyebrow products, I know this struggle all to well"",""reply_date"":""2024-11-07T15:37:15.000Z"",""reply_user"":""car███alc███ie""}]","null","null","https://www.instagram.com/reel/DB_06XLykXT","nyx███met███","17979229724781179","3494744544904889811"
"https://www.instagram.com/nyxcosmetics","cro███ant███ark███","https://www.instagram.com/croissant.sparkle","2024-11-05T21:32:31.000Z","And now mascaras in these colors?😍😍",3,1,"[{""likes_number"":1,""reply"":""@idonthaveanamexyx hehehe 🤩"",""reply_date"":""2024-11-06T17:50:02.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DB7PtVluAxu","nyx███met███","18002164877689036","3493455022211468398"
"https://www.instagram.com/nyxcosmetics","dan███edo███","https://www.instagram.com/danethedoll","2024-11-14T22:09:20.000Z","Omg this is so cute",3,1,"[{""likes_number"":1,""reply"":""@danethedoll i love a good color range ❤️"",""reply_date"":""2024-11-15T14:19:47.000Z"",""reply_user"":""nyx███met███""}]","null","null","https://www.instagram.com/reel/DCSLB10vGQA","nyx███met███","18045855554504391","3499908365444473856"
"https://www.instagram.com/sephora","jdr███er2███","https://www.instagram.com/jdrexler2","2024-11-21T21:05:51.000Z","Plz tell me I can purchase these @sephora",0,1,"[{""likes_number"":0,""reply"":""@sephora please please partner with zuru mini brands!!"",""reply_date"":""2024-11-21T21:08:47.000Z"",""reply_user"":""jdr███er2███""}]","null","[""@se███ra""]","https://www.instagram.com/reel/DChpOe_S_aB","sep███a","18044020411926762","3504263300324783745"
"https://www.instagram.com/urbandecaycosmetics","_ju███tal███s","https://www.instagram.com/_juanitalouis","2024-11-19T04:05:25.000Z","It’s incredible, my new fav👌🏾🫶🏾🙌🏾",2,1,"[{""likes_number"":1,""reply"":""@_juanitalouis 💜 💜"",""reply_date"":""2024-11-19T13:55:48.000Z"",""reply_user"":""urb███eca███sme██████""}]","null","null","https://www.instagram.com/reel/DCch2Ppt1G0","urb███eca███sme██████","18028767029525637","3502823473380020660"
"https://www.instagram.com/urbandecaycosmetics","myt███hin███s","https://www.instagram.com/mytopthingsss","2024-11-22T16:26:30.000Z","Gonna try this hack 👍🏼",1,1,"[{""likes_number"":0,""reply"":""@mytopthingsss 😍 💖"",""reply_date"":""2024-11-22T17:13:49.000Z"",""reply_user"":""urb███eca███sme██████""}]","null","null","https://www.instagram.com/reel/DCpcPJltgqW","urb███eca███sme██████","17875967817207067","3506457971275467414"
"https://www.instagram.com/urbandecaycosmetics","hau███yhi███","https://www.instagram.com/hautebyhiba","2024-11-10T18:13:22.000Z","Best best best!!💜🖤",1,1,"[{""likes_number"":0,""reply"":""@hautebyhiba 🤩 💜"",""reply_date"":""2024-11-11T13:59:47.000Z"",""reply_user"":""urb███eca███sme██████""}]","null","null","https://www.instagram.com/reel/DCMwgkISrMP","urb███eca███sme██████","18258858598249342","3498384354609640207"
"https://www.instagram.com/urbandecaycosmetics","del███e_m███up","https://www.instagram.com/delphie_makeup","2024-11-11T23:29:40.000Z","Beautiful!!",1,1,"[{""likes_number"":0,""reply"":""@delphie_makeup 💜 💜"",""reply_date"":""2024-11-12T13:59:15.000Z"",""reply_user"":""urb███eca███sme██████""}]","null","null","https://www.instagram.com/reel/DCPRrWqyOAJ","urb███eca███sme██████","18033915038340282","3499093181558480905"
"https://www.instagram.com/urbandecaycosmetics","pin███_cl███","https://www.instagram.com/pint_o_clock","2024-11-10T15:15:08.000Z","My fave is demolition",2,1,"[{""likes_number"":0,""reply"":""@pint_o_clock 😍 👏"",""reply_date"":""2024-11-11T14:15:38.000Z"",""reply_user"":""urb███eca███sme██████""}]","null","null","https://www.instagram.com/reel/DCIW7Y7yZE0","urb███eca███sme██████","17997571847704050","3497145948898431284"
"https://www.instagram.com/urbandecaycosmetics","fla███ssb███lis███","https://www.instagram.com/flawlessbymelissa","2024-11-13T16:06:58.000Z","Setting spray makes a HUGE difference!",2,3,"[{""likes_number"":1,""reply"":""@flawlessbymelissa The girls that get it 😍 💜"",""reply_date"":""2024-11-13T17:13:15.000Z"",""reply_user"":""urb███eca███sme██████""},{""likes_number"":0,""reply"":""@donaldlopez8qwz7 💜"",""reply_date"":""2024-11-13T20:31:28.000Z"",""reply_user"":""urb███eca███sme██████""}]","null","null","https://www.instagram.com/reel/DCSvLpevjIH","urb███eca███sme██████","17885714232149428","3500067369059758599"
"https://www.instagram.com/narsissist","lit███miz███rry███","https://www.instagram.com/littlemizstarry","2024-12-01T00:15:28.000Z","Iconic duo. One of my fav concealer and foundation.",1,1,"[{""likes_number"":0,""reply"":""Wow, @littlemizstarry. We love to hear that. 🖤"",""reply_date"":""2024-12-01T01:26:20.000Z"",""reply_user"":""nar███sis███""}]","null","null","https://www.instagram.com/reel/DDAN0SkyLgO","nar███sis███","17889588858054105","3512868477310908430"
"https://www.instagram.com/narsissist","pha███ran███nh8███","https://www.instagram.com/phan_trang_anh87","2024-11-20T08:15:20.000Z","Lipstick colour, pls?",2,1,"[{""likes_number"":0,""reply"":""@phan_trang_anh87 \n801 INDECENT"",""reply_date"":""2024-11-23T06:46:11.000Z"",""reply_user"":""ilh███bed███l""}]","null","null","https://www.instagram.com/reel/DCjnbd6RTns","nar███sis███","17993781332710875","3504818346380311020"
"https://www.instagram.com/narsissist","lif███thl███b_","https://www.instagram.com/lifewithlareb_","2024-11-20T08:12:51.000Z","Woww 🔥",2,1,"[{""likes_number"":0,""reply"":""@lifewithlareb_ 🔥🔥🔥"",""reply_date"":""2024-11-20T08:35:45.000Z"",""reply_user"":""nar███sis███""}]","null","null","https://www.instagram.com/reel/DCjnbd6RTns","nar███sis███","18079130782562551","3504818346380311020"
"https://www.instagram.com/narsissist","mar███oon███ist███","https://www.instagram.com/mariamoonartistry","2024-11-17T11:53:12.000Z","This palette 👏🏽 this whole look 😍",3,1,"[{""likes_number"":1,""reply"":""@mariamoonartistry you’re making us blush 😊"",""reply_date"":""2024-11-17T12:18:44.000Z"",""reply_user"":""nar███sis███""}]","null","null","https://www.instagram.com/reel/DCRlBEORj2w","nar███sis███","18051647545808908","3499741186418425264"
"https://www.instagram.com/narsissist","njp███ess███alm██████","https://www.instagram.com/njprofessionalmakeup","2024-11-15T12:44:29.000Z","Beautiful ❤️",1,1,"[{""likes_number"":1,""reply"":""@njprofessionalmakeup 🖤🖤🖤"",""reply_date"":""2024-11-15T13:26:54.000Z"",""reply_user"":""nar███sis███""}]","null","null","https://www.instagram.com/reel/DCULNRySNDZ","nar███sis███","18051212737820562","3500472101335781593"
"https://www.instagram.com/narsissist","beg███byk███dia███","https://www.instagram.com/beglambyklaudia","2024-11-20T09:17:44.000Z","Stunning 🤩",2,1,"[{""likes_number"":0,""reply"":""Yes yes yes @beglambyklaudia"",""reply_date"":""2024-11-20T09:31:48.000Z"",""reply_user"":""nar███sis███""}]","null","null","https://www.instagram.com/reel/DCeZ08RRerK","nar███sis███","18047139122099027","3503351149430696650"
"https://www.instagram.com/ciaportopiaui","lai███rii███","https://www.instagram.com/laisebriito","2024-12-03T17:54:13.000Z","O nome é @mariaterezabrasil !👏🔥 Potência demais",1,1,"[{""likes_number"":1,""reply"":""@laisebriito 🙏🏻🙏🏻🥺❤️"",""reply_date"":""2024-12-03T17:55:36.000Z"",""reply_user"":""mar███ere███ras███""}]","null","[""@ma███ter███bra██████""]","https://www.instagram.com/p/DDIA0xtPOvx","cia███top███i","18044346305322898","3515063135947779057"
"https://www.instagram.com/rafael.fonteles","mik███ole███","https://www.instagram.com/mika_noleto","2024-11-18T20:26:24.000Z","Senhor Governador, veja a necessidade de profissionais como os Assistentes sociais, importantes para a manutenção das políticas de saúde.",1,1,"[{""likes_number"":0,""reply"":""@mika_noleto reavalie para que tais profissionais sejam contemplados no edital."",""reply_date"":""2024-11-18T20:34:16.000Z"",""reply_user"":""mik███ole███""}]","null","null","https://www.instagram.com/p/DCXAiIXP4sB","raf███.fo███les███","18033605597356117","3501269580746033921"
"https://www.instagram.com/rafael.fonteles","qui███la.███ert███","https://www.instagram.com/quintela.roberta","2024-11-13T00:28:37.000Z","Parabéns @yasmin.lemes 🩷✨",1,1,"[{""likes_number"":0,""reply"":""@quintela.roberta Obrigada Robertinha ❤️"",""reply_date"":""2024-11-13T01:06:08.000Z"",""reply_user"":""yas███.le███""}]","null","[""@ya███n""]","https://www.instagram.com/p/DCMqd01vBNI","raf███.fo███les███","18032850866101507","3498357778114417480"
"https://www.instagram.com/kristeeleonard","liv███nla███gas███","https://www.instagram.com/livingnlasvegas","2024-11-22T23:03:14.000Z","Congratulations you are on fire 🔥",1,1,"[{""likes_number"":0,""reply"":""@livingnlasvegas Thank you 🙌"",""reply_date"":""2024-11-23T13:10:42.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DCpakwCTljx","kri███ele███rd","18228626476305138","3506450659573389553"
"https://www.instagram.com/kristeeleonard","the███lgi███ich██████","https://www.instagram.com/therealginamichelle","2024-11-12T23:05:47.000Z","Congratulations! 🙌",1,1,"[{""likes_number"":0,""reply"":""@therealginamichelle Thank you 😊"",""reply_date"":""2024-11-15T01:45:29.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DCIODXQzQxW","kri███ele███rd","18027803261412419","3497106914440711254"
"https://www.instagram.com/kristeeleonard","dea███ill███.re█████████","https://www.instagram.com/deanndillard.realestate","2024-11-04T22:09:02.000Z","Absolutely beautiful! Those balconies sound like the perfect escape! 😍☀️",1,1,"[{""likes_number"":0,""reply"":""@deanndillard.realestate those views 😍"",""reply_date"":""2024-11-04T22:16:05.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DB1UVFLyO3r","kri███ele███rd","18259900402268661","3491786495701347819"
"https://www.instagram.com/kristeeleonard","the███lik███up","https://www.instagram.com/thekoolikgroup","2024-11-04T17:25:42.000Z","Congrats👏👏❤️",1,1,"[{""likes_number"":0,""reply"":""@thekoolikgroup Thank you 🙌"",""reply_date"":""2024-11-04T22:16:26.000Z"",""reply_user"":""kri███ele███rd""}]","null","null","https://www.instagram.com/p/DB1UVFLyO3r","kri███ele███rd","17993733569709299","3491786495701347819"
"https://www.instagram.com/adhouseplans","sav███ahs███cer███","https://www.instagram.com/savannahspencer1","2024-11-12T01:36:07.000Z","I don’t need the sign I need the money 😂 @seth_spencer12",18,1,"[{""likes_number"":1,""reply"":""@savannahspencer1 same girl. Same"",""reply_date"":""2024-11-14T20:35:33.000Z"",""reply_user"":""_da███lle███ole███""}]","null","[""@se███spe███r12███""]","https://www.instagram.com/reel/DCPttimSPQb","adh███epl███","18062825740784148","3499216477109154843"
"https://www.instagram.com/adhouseplans","sou███ek7███","https://www.instagram.com/soultrek7","2024-11-06T23:46:08.000Z","The square footage is totally off",1,1,"[{""likes_number"":1,""reply"":""@soultrek7 fixed!"",""reply_date"":""2024-11-07T00:10:52.000Z"",""reply_user"":""adh███epl███""}]","null","null","https://www.instagram.com/p/DCDHczFMtjN","adh███epl███","17952015782746866","3495670501088614605"
"https://www.instagram.com/kappakappagamma","and███eze███","https://www.instagram.com/andibrezeale","2024-10-30T04:25:04.000Z","biggie on nationals! ily @taylor.ternes",1,1,"[{""likes_number"":0,""reply"":""@andibrezeale 💙💙💙"",""reply_date"":""2024-10-30T14:24:04.000Z"",""reply_user"":""tay███.te███s""}]","null","[""@ta███r""]","https://www.instagram.com/p/DBt8NXOOr3L","kap███app███mma███","18045862175049255","3489710087360658891"
"https://www.instagram.com/kappakappagamma","lit███lly███ss","https://www.instagram.com/literally.moss","2024-10-23T22:19:10.000Z","OH MY WORD THANK YOU FOR FEATURING ME AND MY STORY",3,1,"[{""likes_number"":1,""reply"":""@literally.moss 🩵💙"",""reply_date"":""2024-10-24T12:51:23.000Z"",""reply_user"":""kap███app███mma███""}]","null","null","https://www.instagram.com/p/DBewDDLyPDb","kap███app███mma███","18064816933604197","3485434477441249499"
"https://www.instagram.com/kappakappagamma","emm███ers███g","https://www.instagram.com/emma_versteeg","2024-10-22T17:43:36.000Z","👏🏻🤩 soooo proud of delta omicron!!!",2,2,"[{""likes_number"":1,""reply"":""& @laurenpersons_  YOU ROCK!!!👑👏🏻"",""reply_date"":""2024-10-22T17:45:30.000Z"",""reply_user"":""emm███ers███g""},{""likes_number"":1,""reply"":""@emma_versteeg MISS YOU!!"",""reply_date"":""2024-10-22T18:53:35.000Z"",""reply_user"":""lau███per███s_""}]","null","null","https://www.instagram.com/p/DBY63t3v-G1","kap███app███mma███","18049150840804896","3483793227293647285"
