user_id,segment,confidence
U08216,new_cold_customer,0.7
U08217,low_engagement,0.77
U08218,loyal_customer,0.9
U08219,price_sensitive,0.79
U08220,loyal_customer,0.9
U08221,low_engagement,0.68
U08222,low_engagement,0.74
U08223,high_intent,0.99
U08224,new_cold_customer,0.7
U08225,new_cold_customer,0.64
U08226,loyal_customer,0.9
U08227,new_cold_customer,0.64
U08228,loyal_customer,0.81
U08229,loyal_customer,0.9
U08230,low_engagement,0.77
U08231,low_engagement,0.71
U08232,low_engagement,0.74
U08233,low_engagement,0.68
U08234,loyal_customer,0.9
U08235,new_cold_customer,0.7
U08236,new_cold_customer,0.7
U08237,price_sensitive,0.73
U08238,high_intent,0.99
U08239,new_cold_customer,0.67
U08240,low_engagement,0.74
U08241,new_cold_customer,0.61
U08242,high_intent,0.99
U08243,new_cold_customer,0.67
U08244,price_sensitive,0.76
U08245,price_sensitive,0.76
U08246,high_intent,0.94
U08247,low_engagement,0.74
U08248,new_cold_customer,0.67
U08249,loyal_customer,0.9
U08250,loyal_customer,0.81
U08251,loyal_customer,0.9
U08252,new_cold_customer,0.7
U08253,loyal_customer,0.9
U08254,low_engagement,0.74
U08255,price_sensitive,0.79
U08256,low_engagement,0.77
U08257,price_sensitive,0.76
U08258,low_engagement,0.68
U08259,high_intent,0.94
U08260,high_intent,0.99
U08261,high_intent,0.99
U08262,high_intent,0.99
U08263,new_cold_customer,0.64
U08264,low_engagement,0.74
U08265,high_intent,0.99
U08266,low_engagement,0.71
U08267,price_sensitive,0.73
U08268,loyal_customer,0.81
U08269,loyal_customer,0.81
U08270,new_cold_customer,0.64
U08271,price_sensitive,0.73
U08272,loyal_customer,0.84
U08273,low_engagement,0.71
U08274,high_intent,0.97
U08275,loyal_customer,0.81
U08276,low_engagement,0.71
U08277,high_intent,0.99
U08278,high_intent,0.94
U08279,price_sensitive,0.76
U08280,new_cold_customer,0.67
U08281,new_cold_customer,0.61
U08282,low_engagement,0.77
U08283,high_intent,0.99
U08284,loyal_customer,0.81
U08285,new_cold_customer,0.67
U08286,low_engagement,0.77
U08287,high_intent,0.99
U08288,new_cold_customer,0.67
U08289,new_cold_customer,0.7
U08290,low_engagement,0.68
U08291,new_cold_customer,0.64
U08292,loyal_customer,0.9
U08293,new_cold_customer,0.61
U08294,new_cold_customer,0.7
U08295,new_cold_customer,0.7
U08296,new_cold_customer,0.64
U08297,new_cold_customer,0.67
U08298,low_engagement,0.71
U08299,new_cold_customer,0.67
U08300,high_intent,0.99
U08301,high_intent,0.94
U08302,high_intent,0.99
U08303,loyal_customer,0.84
U08304,high_intent,0.99
U08305,low_engagement,0.68
U08306,new_cold_customer,0.7
U08307,low_engagement,0.74
U08308,low_engagement,0.71
U08309,low_engagement,0.74
U08310,low_engagement,0.71
U08311,new_cold_customer,0.61
U08312,price_sensitive,0.79
U08313,new_cold_customer,0.61
U08314,new_cold_customer,0.7
U08315,new_cold_customer,0.7
U08316,low_engagement,0.71
U08317,new_cold_customer,0.7
U08318,low_engagement,0.77
U08319,low_engagement,0.74
U08320,loyal_customer,0.87
U08321,new_cold_customer,0.61
U08322,loyal_customer,0.9
U08323,new_cold_customer,0.67
U08324,new_cold_customer,0.67
U08325,low_engagement,0.77
U08326,new_cold_customer,0.7
U08327,new_cold_customer,0.61
U08328,new_cold_customer,0.61
U08329,high_intent,0.99
U08330,high_intent,0.94
U08331,low_engagement,0.68
U08332,high_intent,0.99
U08333,low_engagement,0.68
U08334,low_engagement,0.74
U08335,high_intent,0.99
U08336,high_intent,0.99
U08337,loyal_customer,0.84
U08338,new_cold_customer,0.7
U08339,new_cold_customer,0.64
U08340,loyal_customer,0.87
U08341,low_engagement,0.68
U08342,high_intent,0.94
U08343,new_cold_customer,0.64
U08344,low_engagement,0.77
U08345,low_engagement,0.71
U08346,low_engagement,0.74
U08347,new_cold_customer,0.7
U08348,new_cold_customer,0.64
U08349,price_sensitive,0.73
U08350,new_cold_customer,0.64
U08351,high_intent,0.94
U08352,new_cold_customer,0.67
U08353,loyal_customer,0.87
U08354,new_cold_customer,0.61
U08355,loyal_customer,0.9
U08356,low_engagement,0.71
U08357,low_engagement,0.77
U08358,low_engagement,0.74
U08359,loyal_customer,0.81
U08360,price_sensitive,0.73
U08361,low_engagement,0.74
U08362,price_sensitive,0.79
U08363,high_intent,0.97
U08364,price_sensitive,0.73
U08365,loyal_customer,0.81
U08366,new_cold_customer,0.7
U08367,low_engagement,0.68
U08368,low_engagement,0.71
U08369,new_cold_customer,0.67
U08370,new_cold_customer,0.7
U08371,loyal_customer,0.81
U08372,new_cold_customer,0.7
U08373,loyal_customer,0.81
U08374,price_sensitive,0.76
U08375,new_cold_customer,0.67
U08376,low_engagement,0.74
U08377,low_engagement,0.71
U08378,price_sensitive,0.76
U08379,high_intent,0.99
U08380,low_engagement,0.68
U08381,low_engagement,0.71
U08382,low_engagement,0.68
U08383,new_cold_customer,0.64
U08384,new_cold_customer,0.64
U08385,high_intent,0.99
U08386,new_cold_customer,0.64
U08387,low_engagement,0.77
U08388,loyal_customer,0.9
U08389,new_cold_customer,0.64
U08390,new_cold_customer,0.61
U08391,low_engagement,0.68
U08392,low_engagement,0.74
U08393,low_engagement,0.68
U08394,new_cold_customer,0.64
U08395,price_sensitive,0.73
U08396,new_cold_customer,0.64
U08397,price_sensitive,0.79
U08398,loyal_customer,0.9
U08399,loyal_customer,0.87
U08400,loyal_customer,0.81
U08401,high_intent,0.99
U08402,new_cold_customer,0.67
U08403,loyal_customer,0.9
U08404,high_intent,0.99
U08405,high_intent,0.94
U08406,loyal_customer,0.9
U08407,low_engagement,0.74
U08408,loyal_customer,0.81
U08409,low_engagement,0.74
U08410,new_cold_customer,0.7
U08411,low_engagement,0.74
U08412,new_cold_customer,0.64
U08413,low_engagement,0.77
U08414,low_engagement,0.68
U08415,new_cold_customer,0.67
U08416,low_engagement,0.68
U08417,new_cold_customer,0.61
U08418,high_intent,0.99
U08419,price_sensitive,0.76
U08420,loyal_customer,0.81
U08421,new_cold_customer,0.7
U08422,new_cold_customer,0.67
U08423,new_cold_customer,0.61
U08424,new_cold_customer,0.7
U08425,low_engagement,0.68
U08426,loyal_customer,0.81
U08427,low_engagement,0.77
U08428,low_engagement,0.71
U08429,high_intent,0.99
U08430,low_engagement,0.77
U08431,price_sensitive,0.76
U08432,high_intent,0.99
U08433,new_cold_customer,0.61
U08434,loyal_customer,0.9
U08435,loyal_customer,0.9
U08436,price_sensitive,0.73
U08437,new_cold_customer,0.7
U08438,loyal_customer,0.9
U08439,low_engagement,0.71
U08440,low_engagement,0.68
U08441,price_sensitive,0.76
U08442,new_cold_customer,0.61
U08443,new_cold_customer,0.67
U08444,loyal_customer,0.9
U08445,loyal_customer,0.81
U08446,new_cold_customer,0.64
U08447,high_intent,0.97
U08448,low_engagement,0.74
U08449,new_cold_customer,0.7
U08450,low_engagement,0.74
U08451,low_engagement,0.74
U08452,new_cold_customer,0.64
U08453,new_cold_customer,0.61
U08454,loyal_customer,0.84
U08455,loyal_customer,0.87
U08456,new_cold_customer,0.64
U08457,new_cold_customer,0.67
U08458,new_cold_customer,0.61
U08459,low_engagement,0.71
U08460,loyal_customer,0.84
U08461,price_sensitive,0.73
U08462,new_cold_customer,0.7
U08463,low_engagement,0.71
U08464,new_cold_customer,0.67
U08465,low_engagement,0.77
U08466,loyal_customer,0.84
U08467,price_sensitive,0.73
U08468,new_cold_customer,0.61
U08469,loyal_customer,0.9
U08470,low_engagement,0.71
U08471,loyal_customer,0.84
U08472,high_intent,0.99
U08473,loyal_customer,0.87
U08474,loyal_customer,0.87
U08475,new_cold_customer,0.64
U08476,loyal_customer,0.81
U08477,new_cold_customer,0.61
U08478,new_cold_customer,0.64
U08479,low_engagement,0.77
U08480,new_cold_customer,0.67
U08481,low_engagement,0.71
U08482,new_cold_customer,0.7
U08483,new_cold_customer,0.7
U08484,loyal_customer,0.9
U08485,new_cold_customer,0.7
U08486,high_intent,0.99
U08487,high_intent,0.99
U08488,low_engagement,0.74
U08489,new_cold_customer,0.67
U08490,loyal_customer,0.87
U08491,loyal_customer,0.81
U08492,high_intent,0.94
U08493,high_intent,0.94
U08494,high_intent,0.99
U08495,loyal_customer,0.84
U08496,high_intent,0.99
U08497,new_cold_customer,0.67
U08498,price_sensitive,0.79
U08499,new_cold_customer,0.7
U08500,loyal_customer,0.9
U08501,low_engagement,0.77
U08502,new_cold_customer,0.61
U08503,new_cold_customer,0.61
U08504,high_intent,0.97
U08505,new_cold_customer,0.67
U08506,loyal_customer,0.9
U08507,new_cold_customer,0.64
U08508,low_engagement,0.71
U08509,loyal_customer,0.84
U08510,high_intent,0.99
U08511,low_engagement,0.77
U08512,new_cold_customer,0.61
U08513,new_cold_customer,0.7
U08514,high_intent,0.97
U08515,new_cold_customer,0.7
U08516,loyal_customer,0.87
U08517,new_cold_customer,0.64
U08518,loyal_customer,0.9
U08519,low_engagement,0.68
U08520,loyal_customer,0.81
U08521,new_cold_customer,0.61
U08522,high_intent,0.97
U08523,new_cold_customer,0.64
U08524,new_cold_customer,0.64
U08525,new_cold_customer,0.7
U08526,new_cold_customer,0.7
U08527,loyal_customer,0.84
U08528,loyal_customer,0.81
U08529,low_engagement,0.71
U08530,price_sensitive,0.76
U08531,new_cold_customer,0.61
U08532,low_engagement,0.68
U08533,high_intent,0.99
U08534,loyal_customer,0.9
U08535,low_engagement,0.71
U08536,high_intent,0.97
U08537,new_cold_customer,0.7
U08538,new_cold_customer,0.7
U08539,low_engagement,0.71
U08540,new_cold_customer,0.7
U08541,new_cold_customer,0.61
U08542,low_engagement,0.68
U08543,new_cold_customer,0.61
U08544,loyal_customer,0.81
U08545,low_engagement,0.68
U08546,price_sensitive,0.76
U08547,loyal_customer,0.9
U08548,low_engagement,0.77
U08549,loyal_customer,0.87
U08550,new_cold_customer,0.61
U08551,price_sensitive,0.79
U08552,loyal_customer,0.87
U08553,low_engagement,0.77
U08554,loyal_customer,0.9
U08555,high_intent,0.97
U08556,low_engagement,0.77
U08557,new_cold_customer,0.67
U08558,low_engagement,0.74
U08559,low_engagement,0.74
U08560,price_sensitive,0.73
U08561,new_cold_customer,0.64
U08562,price_sensitive,0.73
U08563,low_engagement,0.68
U08564,new_cold_customer,0.67
U08565,loyal_customer,0.84
U08566,loyal_customer,0.9
U08567,high_intent,0.99
U08568,new_cold_customer,0.64
U08569,new_cold_customer,0.64
U08570,new_cold_customer,0.67
U08571,low_engagement,0.68
U08572,low_engagement,0.74
U08573,new_cold_customer,0.64
U08574,price_sensitive,0.79
U08575,new_cold_customer,0.67
U08576,high_intent,0.99
U08577,low_engagement,0.74
U08578,low_engagement,0.74
U08579,new_cold_customer,0.7
U08580,low_engagement,0.74
U08581,loyal_customer,0.81
U08582,low_engagement,0.77
U08583,loyal_customer,0.81
U08584,new_cold_customer,0.67
U08585,loyal_customer,0.9
U08586,loyal_customer,0.9
U08587,low_engagement,0.68
U08588,new_cold_customer,0.61
U08589,low_engagement,0.68
U08590,new_cold_customer,0.61
U08591,loyal_customer,0.81
U08592,price_sensitive,0.76
U08593,new_cold_customer,0.64
U08594,new_cold_customer,0.64
U08595,new_cold_customer,0.67
U08596,new_cold_customer,0.7
U08597,loyal_customer,0.81
U08598,low_engagement,0.68
U08599,new_cold_customer,0.67
U08600,low_engagement,0.77
U08601,low_engagement,0.71
U08602,low_engagement,0.77
U08603,loyal_customer,0.81
U08604,new_cold_customer,0.7
U08605,low_engagement,0.71
U08606,new_cold_customer,0.61
U08607,loyal_customer,0.81
U08608,price_sensitive,0.79
U08609,new_cold_customer,0.64
U08610,price_sensitive,0.76
U08611,price_sensitive,0.79
U08612,new_cold_customer,0.61
U08613,high_intent,0.94
U08614,low_engagement,0.68
U08615,new_cold_customer,0.64
U08616,low_engagement,0.71
U08617,new_cold_customer,0.7
U08618,new_cold_customer,0.64
U08619,high_intent,0.99
U08620,loyal_customer,0.87
U08621,new_cold_customer,0.61
U08622,new_cold_customer,0.64
U08623,high_intent,0.99
U08624,low_engagement,0.77
U08625,high_intent,0.99
U08626,new_cold_customer,0.7
U08627,new_cold_customer,0.67
U08628,new_cold_customer,0.67
U08629,high_intent,0.99
U08630,new_cold_customer,0.61
U08631,loyal_customer,0.81
U08632,new_cold_customer,0.61
U08633,new_cold_customer,0.64
U08634,low_engagement,0.74
U08635,price_sensitive,0.76
U08636,low_engagement,0.68
U08637,high_intent,0.97
U08638,new_cold_customer,0.64
U08639,low_engagement,0.77
U08640,low_engagement,0.71
U08641,low_engagement,0.74
U08642,low_engagement,0.68
U08643,loyal_customer,0.9
U08644,loyal_customer,0.81
U08645,high_intent,0.97
U08646,high_intent,0.99
U08647,low_engagement,0.68
U08648,loyal_customer,0.84
U08649,low_engagement,0.68
U08650,price_sensitive,0.73
U08651,new_cold_customer,0.64
U08652,new_cold_customer,0.67
U08653,new_cold_customer,0.67
U08654,low_engagement,0.77
U08655,low_engagement,0.74
U08656,new_cold_customer,0.64
U08657,new_cold_customer,0.64
U08658,new_cold_customer,0.64
U08659,low_engagement,0.68
U08660,loyal_customer,0.9
U08661,low_engagement,0.71
U08662,new_cold_customer,0.7
U08663,low_engagement,0.74
U08664,new_cold_customer,0.7
U08665,loyal_customer,0.84
U08666,low_engagement,0.71
U08667,loyal_customer,0.81
U08668,new_cold_customer,0.67
U08669,loyal_customer,0.81
U08670,low_engagement,0.77
U08671,new_cold_customer,0.7
U08672,loyal_customer,0.87
U08673,loyal_customer,0.87
U08674,new_cold_customer,0.64
U08675,high_intent,0.99
U08676,loyal_customer,0.84
U08677,new_cold_customer,0.64
U08678,new_cold_customer,0.61
U08679,low_engagement,0.68
U08680,new_cold_customer,0.7
U08681,low_engagement,0.74
U08682,new_cold_customer,0.7
U08683,loyal_customer,0.84
U08684,high_intent,0.99
U08685,low_engagement,0.68
U08686,new_cold_customer,0.64
U08687,low_engagement,0.74
U08688,loyal_customer,0.9
U08689,new_cold_customer,0.64
U08690,loyal_customer,0.81
U08691,new_cold_customer,0.67
U08692,new_cold_customer,0.61
U08693,new_cold_customer,0.67
U08694,low_engagement,0.68
U08695,new_cold_customer,0.7
U08696,high_intent,0.99
U08697,loyal_customer,0.9
U08698,low_engagement,0.68
U08699,new_cold_customer,0.67
U08700,new_cold_customer,0.67
U08701,low_engagement,0.68
U08702,loyal_customer,0.84
U08703,high_intent,0.97
U08704,loyal_customer,0.84
U08705,loyal_customer,0.81
U08706,low_engagement,0.74
U08707,low_engagement,0.77
U08708,low_engagement,0.68
U08709,loyal_customer,0.81
U08710,new_cold_customer,0.61
U08711,high_intent,0.99
U08712,loyal_customer,0.9
U08713,new_cold_customer,0.61
U08714,loyal_customer,0.87
U08715,low_engagement,0.74
U08716,loyal_customer,0.9
U08717,new_cold_customer,0.67
U08718,loyal_customer,0.9
U08719,high_intent,0.97
U08720,new_cold_customer,0.64
U08721,low_engagement,0.74
U08722,new_cold_customer,0.64
U08723,new_cold_customer,0.61
U08724,loyal_customer,0.81
U08725,new_cold_customer,0.61
U08726,new_cold_customer,0.64
U08727,low_engagement,0.71
U08728,low_engagement,0.74
U08729,new_cold_customer,0.61
U08730,loyal_customer,0.84
U08731,new_cold_customer,0.67
U08732,new_cold_customer,0.7
U08733,new_cold_customer,0.61
U08734,low_engagement,0.74
U08735,low_engagement,0.71
U08736,loyal_customer,0.84
U08737,high_intent,0.99
U08738,loyal_customer,0.9
U08739,high_intent,0.99
U08740,loyal_customer,0.9
U08741,new_cold_customer,0.64
U08742,loyal_customer,0.9
U08743,low_engagement,0.74
U08744,low_engagement,0.68
U08745,loyal_customer,0.84
U08746,loyal_customer,0.84
U08747,high_intent,0.99
U08748,low_engagement,0.74
U08749,low_engagement,0.68
U08750,high_intent,0.99
U08751,low_engagement,0.68
U08752,new_cold_customer,0.7
U08753,new_cold_customer,0.61
U08754,high_intent,0.99
U08755,low_engagement,0.77
U08756,new_cold_customer,0.61
U08757,new_cold_customer,0.7
U08758,low_engagement,0.71
U08759,low_engagement,0.68
U08760,low_engagement,0.71
U08761,new_cold_customer,0.7
U08762,new_cold_customer,0.7
U08763,price_sensitive,0.76
U08764,new_cold_customer,0.61
U08765,price_sensitive,0.79
U08766,new_cold_customer,0.67
U08767,low_engagement,0.68
U08768,new_cold_customer,0.64
U08769,loyal_customer,0.81
U08770,new_cold_customer,0.7
U08771,low_engagement,0.71
U08772,new_cold_customer,0.67
U08773,low_engagement,0.68
U08774,low_engagement,0.74
U08775,low_engagement,0.74
U08776,high_intent,0.99
U08777,new_cold_customer,0.67
U08778,low_engagement,0.71
U08779,low_engagement,0.77
U08780,price_sensitive,0.79
U08781,loyal_customer,0.9
U08782,low_engagement,0.77
U08783,price_sensitive,0.73
U08784,new_cold_customer,0.64
U08785,loyal_customer,0.9
U08786,low_engagement,0.74
U08787,new_cold_customer,0.67
U08788,new_cold_customer,0.67
U08789,loyal_customer,0.9
U08790,loyal_customer,0.81
U08791,low_engagement,0.74
U08792,low_engagement,0.77
U08793,new_cold_customer,0.61
U08794,high_intent,0.97
U08795,low_engagement,0.74
U08796,low_engagement,0.68
U08797,new_cold_customer,0.61
U08798,low_engagement,0.74
U08799,loyal_customer,0.87
U08800,new_cold_customer,0.7
U08801,loyal_customer,0.84
U08802,new_cold_customer,0.7
U08803,new_cold_customer,0.61
U08804,low_engagement,0.71
U08805,loyal_customer,0.87
U08806,new_cold_customer,0.67
U08807,new_cold_customer,0.64
U08808,price_sensitive,0.79
U08809,low_engagement,0.74
U08810,low_engagement,0.77
U08811,new_cold_customer,0.7
U08812,new_cold_customer,0.61
U08813,low_engagement,0.71
U08814,low_engagement,0.68
U08815,low_engagement,0.77
U08816,price_sensitive,0.73
U08817,low_engagement,0.74
U08818,new_cold_customer,0.64
U08819,loyal_customer,0.87
U08820,high_intent,0.99
U08821,high_intent,0.99
U08822,loyal_customer,0.87
U08823,loyal_customer,0.81
U08824,new_cold_customer,0.67
U08825,loyal_customer,0.9
U08826,low_engagement,0.77
U08827,loyal_customer,0.81
U08828,loyal_customer,0.9
U08829,low_engagement,0.74
U08830,low_engagement,0.77
U08831,new_cold_customer,0.67
U08832,new_cold_customer,0.67
U08833,new_cold_customer,0.67
U08834,low_engagement,0.71
U08835,loyal_customer,0.9
U08836,loyal_customer,0.84
U08837,loyal_customer,0.84
U08838,high_intent,0.99
U08839,loyal_customer,0.9
U08840,high_intent,0.97
U08841,high_intent,0.99
U08842,new_cold_customer,0.67
U08843,loyal_customer,0.87
U08844,new_cold_customer,0.61
U08845,loyal_customer,0.9
U08846,low_engagement,0.71
U08847,low_engagement,0.77
U08848,new_cold_customer,0.7
U08849,loyal_customer,0.81
U08850,low_engagement,0.77
U08851,low_engagement,0.74
U08852,high_intent,0.99
U08853,low_engagement,0.71
U08854,loyal_customer,0.81
U08855,low_engagement,0.68
U08856,new_cold_customer,0.7
U08857,price_sensitive,0.73
U08858,loyal_customer,0.9
U08859,high_intent,0.99
U08860,new_cold_customer,0.7
U08861,low_engagement,0.71
U08862,loyal_customer,0.9
U08863,loyal_customer,0.81
U08864,high_intent,0.99
U08865,loyal_customer,0.87
U08866,new_cold_customer,0.67
U08867,low_engagement,0.71
U08868,new_cold_customer,0.7
U08869,high_intent,0.97
U08870,high_intent,0.99
U08871,loyal_customer,0.81
U08872,loyal_customer,0.9
U08873,new_cold_customer,0.7
U08874,low_engagement,0.68
U08875,low_engagement,0.74
U08876,price_sensitive,0.73
U08877,loyal_customer,0.9
U08878,price_sensitive,0.76
U08879,high_intent,0.99
U08880,price_sensitive,0.73
U08881,low_engagement,0.74
U08882,low_engagement,0.74
U08883,low_engagement,0.71
U08884,loyal_customer,0.81
U08885,price_sensitive,0.79
U08886,high_intent,0.94
U08887,high_intent,0.99
U08888,high_intent,0.97
U08889,low_engagement,0.77
U08890,low_engagement,0.74
U08891,price_sensitive,0.79
U08892,low_engagement,0.68
U08893,new_cold_customer,0.64
U08894,new_cold_customer,0.67
U08895,low_engagement,0.71
U08896,loyal_customer,0.84
U08897,high_intent,0.99
U08898,new_cold_customer,0.61
U08899,low_engagement,0.77
U08900,low_engagement,0.74
U08901,low_engagement,0.71
U08902,new_cold_customer,0.67
U08903,low_engagement,0.71
U08904,loyal_customer,0.9
U08905,low_engagement,0.71
U08906,new_cold_customer,0.7
U08907,loyal_customer,0.9
U08908,new_cold_customer,0.67
U08909,low_engagement,0.71
U08910,high_intent,0.97
U08911,low_engagement,0.74
U08912,new_cold_customer,0.64
U08913,new_cold_customer,0.61
U08914,low_engagement,0.68
U08915,new_cold_customer,0.64
U08916,low_engagement,0.68
U08917,loyal_customer,0.81
U08918,high_intent,0.94
U08919,new_cold_customer,0.7
U08920,new_cold_customer,0.64
U08921,loyal_customer,0.9
U08922,new_cold_customer,0.61
U08923,low_engagement,0.74
U08924,new_cold_customer,0.7
U08925,low_engagement,0.71
U08926,new_cold_customer,0.61
U08927,low_engagement,0.77
U08928,price_sensitive,0.79
U08929,low_engagement,0.77
U08930,low_engagement,0.74
U08931,high_intent,0.99
U08932,new_cold_customer,0.7
U08933,new_cold_customer,0.64
U08934,high_intent,0.99
U08935,low_engagement,0.68
U08936,new_cold_customer,0.67
U08937,low_engagement,0.68
U08938,low_engagement,0.68
U08939,loyal_customer,0.84
U08940,low_engagement,0.74
U08941,new_cold_customer,0.64
U08942,new_cold_customer,0.67
U08943,new_cold_customer,0.7
U08944,high_intent,0.99
U08945,low_engagement,0.74
U08946,low_engagement,0.74
U08947,price_sensitive,0.73
U08948,loyal_customer,0.84
U08949,new_cold_customer,0.64
U08950,new_cold_customer,0.7
U08951,new_cold_customer,0.61
U08952,new_cold_customer,0.64
U08953,loyal_customer,0.9
U08954,new_cold_customer,0.7
U08955,loyal_customer,0.9
U08956,new_cold_customer,0.67
U08957,loyal_customer,0.9
U08958,new_cold_customer,0.67
U08959,loyal_customer,0.9
U08960,high_intent,0.99
U08961,loyal_customer,0.87
U08962,new_cold_customer,0.7
U08963,new_cold_customer,0.61
U08964,new_cold_customer,0.64
U08965,loyal_customer,0.81
U08966,new_cold_customer,0.64
U08967,price_sensitive,0.73
U08968,loyal_customer,0.81
U08969,loyal_customer,0.9
U08970,low_engagement,0.74
U08971,low_engagement,0.77
U08972,low_engagement,0.71
U08973,new_cold_customer,0.67
U08974,new_cold_customer,0.61
U08975,new_cold_customer,0.67
U08976,loyal_customer,0.84
U08977,new_cold_customer,0.7
U08978,high_intent,0.99
U08979,loyal_customer,0.9
U08980,loyal_customer,0.9
U08981,low_engagement,0.77
U08982,loyal_customer,0.9
U08983,new_cold_customer,0.64
U08984,new_cold_customer,0.64
U08985,loyal_customer,0.9
U08986,new_cold_customer,0.64
U08987,low_engagement,0.68
U08988,loyal_customer,0.9
U08989,price_sensitive,0.73
U08990,new_cold_customer,0.7
U08991,low_engagement,0.77
U08992,new_cold_customer,0.67
U08993,new_cold_customer,0.67
U08994,new_cold_customer,0.7
U08995,low_engagement,0.71
U08996,new_cold_customer,0.67
U08997,low_engagement,0.71
U08998,loyal_customer,0.9
U08999,loyal_customer,0.84
U09000,price_sensitive,0.79
U09001,low_engagement,0.71
U09002,low_engagement,0.68
U09003,low_engagement,0.77
U09004,new_cold_customer,0.7
U09005,new_cold_customer,0.7
U09006,low_engagement,0.77
U09007,new_cold_customer,0.67
U09008,loyal_customer,0.9
U09009,loyal_customer,0.9
U09010,new_cold_customer,0.61
U09011,new_cold_customer,0.7
U09012,loyal_customer,0.81
U09013,new_cold_customer,0.67
U09014,low_engagement,0.74
U09015,low_engagement,0.74
U09016,price_sensitive,0.79
U09017,price_sensitive,0.76
U09018,high_intent,0.97
U09019,new_cold_customer,0.7
U09020,new_cold_customer,0.61
U09021,high_intent,0.99
U09022,high_intent,0.99
U09023,price_sensitive,0.76
U09024,price_sensitive,0.79
U09025,loyal_customer,0.9
U09026,loyal_customer,0.84
U09027,price_sensitive,0.73
U09028,low_engagement,0.77
U09029,low_engagement,0.71
U09030,low_engagement,0.68
U09031,high_intent,0.99
U09032,new_cold_customer,0.64
U09033,loyal_customer,0.9
U09034,new_cold_customer,0.7
U09035,high_intent,0.99
U09036,low_engagement,0.71
U09037,low_engagement,0.71
U09038,low_engagement,0.77
U09039,loyal_customer,0.84
U09040,loyal_customer,0.81
U09041,loyal_customer,0.81
U09042,new_cold_customer,0.7
U09043,new_cold_customer,0.61
U09044,new_cold_customer,0.61
U09045,loyal_customer,0.87
U09046,new_cold_customer,0.64
U09047,low_engagement,0.74
U09048,loyal_customer,0.9
U09049,low_engagement,0.74
U09050,high_intent,0.97
U09051,high_intent,0.99
U09052,high_intent,0.94
U09053,price_sensitive,0.76
U09054,loyal_customer,0.81
U09055,price_sensitive,0.79
U09056,loyal_customer,0.9
U09057,loyal_customer,0.81
U09058,loyal_customer,0.9
U09059,low_engagement,0.77
U09060,new_cold_customer,0.61
U09061,new_cold_customer,0.64
U09062,low_engagement,0.74
U09063,price_sensitive,0.79
U09064,new_cold_customer,0.64
U09065,new_cold_customer,0.61
U09066,loyal_customer,0.84
U09067,new_cold_customer,0.67
U09068,loyal_customer,0.84
U09069,low_engagement,0.77
U09070,new_cold_customer,0.67
U09071,high_intent,0.99
U09072,low_engagement,0.71
U09073,low_engagement,0.71
U09074,new_cold_customer,0.61
U09075,high_intent,0.99
U09076,low_engagement,0.77
U09077,low_engagement,0.77
U09078,low_engagement,0.74
U09079,high_intent,0.94
U09080,new_cold_customer,0.64
U09081,loyal_customer,0.9
U09082,low_engagement,0.74
U09083,loyal_customer,0.81
U09084,new_cold_customer,0.61
U09085,loyal_customer,0.87
U09086,loyal_customer,0.84
U09087,loyal_customer,0.84
U09088,new_cold_customer,0.67
U09089,new_cold_customer,0.67
U09090,loyal_customer,0.84
U09091,new_cold_customer,0.67
U09092,low_engagement,0.77
U09093,new_cold_customer,0.67
U09094,high_intent,0.99
U09095,new_cold_customer,0.64
U09096,low_engagement,0.71
U09097,new_cold_customer,0.61
U09098,new_cold_customer,0.61
U09099,loyal_customer,0.87
U09100,low_engagement,0.68
U09101,price_sensitive,0.76
U09102,new_cold_customer,0.7
U09103,high_intent,0.94
U09104,low_engagement,0.77
U09105,price_sensitive,0.73
U09106,low_engagement,0.71
U09107,new_cold_customer,0.7
U09108,high_intent,0.99
U09109,loyal_customer,0.9
U09110,new_cold_customer,0.7
U09111,new_cold_customer,0.67
U09112,new_cold_customer,0.7
U09113,low_engagement,0.77
U09114,low_engagement,0.77
U09115,loyal_customer,0.9
U09116,high_intent,0.99
U09117,low_engagement,0.71
U09118,low_engagement,0.77
U09119,new_cold_customer,0.7
U09120,new_cold_customer,0.67
U09121,new_cold_customer,0.7
U09122,new_cold_customer,0.7
U09123,loyal_customer,0.87
U09124,high_intent,0.99
U09125,loyal_customer,0.9
U09126,low_engagement,0.77
U09127,high_intent,0.99
U09128,price_sensitive,0.76
U09129,high_intent,0.99
U09130,loyal_customer,0.84
U09131,new_cold_customer,0.64
U09132,price_sensitive,0.73
U09133,loyal_customer,0.84
U09134,low_engagement,0.71
U09135,high_intent,0.97
U09136,new_cold_customer,0.61
U09137,new_cold_customer,0.7
U09138,high_intent,0.99
U09139,price_sensitive,0.73
U09140,loyal_customer,0.81
U09141,low_engagement,0.77
U09142,high_intent,0.99
U09143,loyal_customer,0.81
U09144,loyal_customer,0.81
U09145,high_intent,0.99
U09146,low_engagement,0.68
U09147,low_engagement,0.68
U09148,price_sensitive,0.73
U09149,new_cold_customer,0.61
U09150,loyal_customer,0.87
U09151,new_cold_customer,0.67
U09152,low_engagement,0.71
U09153,loyal_customer,0.9
U09154,low_engagement,0.77
U09155,high_intent,0.99
U09156,high_intent,0.99
U09157,new_cold_customer,0.7
U09158,low_engagement,0.77
U09159,new_cold_customer,0.67
