Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Session_Count,Avg_Session_Duration,Pages_Viewed,Clicks,Campaign_Response,Wishlist_Adds,Cart_Abandon_Rate,Returns,Segment_Label
CUST07416,28,22,717,148,64,19.178855493954487,41,924,1,26,19.88272310631356,1,Silver
CUST07417,29,19,721,103,68,15.20641858329466,24,508,0,12,14.350911996285877,8,Silver
CUST07418,27,40,2308,196,83,27.461376927040483,31,2356,0,38,14.280019672925494,5,Gold
CUST07419,1,57,6408,352,192,23.660986582593317,56,2482,1,51,5.141472097275793,4,Platinum
CUST07420,38,19,339,67,28,11.592381425590279,26,614,0,18,27.239360345351002,17,Copper
CUST07421,27,64,2761,231,78,16.236265076961537,36,1898,0,41,11.960186440944005,3,Gold
CUST07422,34,17,379,112,22,14.575749454793657,25,366,0,15,18.527118326268006,14,Copper
CUST07423,23,23,718,109,52,17.313534891546965,47,799,0,36,18.293849548983964,4,Silver
CUST07424,20,13,1268,181,42,14.402920504712666,34,1180,0,30,18.255256401668056,4,Silver
CUST07425,57,15,779,123,69,16.841387193729794,39,1487,0,36,16.648608596426328,4,Silver
CUST07426,55,22,1277,158,66,19.44677797667939,36,583,0,28,14.07428176508525,11,Silver
CUST07427,14,46,4751,175,110,22.47732038092848,55,2555,0,36,5.658302647174934,2,Gold
CUST07428,35,10,705,149,54,16.589830805267898,45,885,0,22,17.977664845147174,13,Silver
CUST07429,49,6,362,57,12,7.382223308705319,17,232,1,15,26.32429308568701,5,Copper
CUST07430,72,6,191,91,12,10.654055485545575,19,412,0,6,18.516681649452085,1,Copper
CUST07431,18,37,4100,159,73,21.36530520385427,48,2485,1,67,14.662212862567745,8,Gold
CUST07432,27,39,1325,137,53,10.716934230068949,24,1217,1,29,11.681736735129908,3,Silver
CUST07433,29,35,4502,211,108,17.931122911750297,65,2811,1,37,14.078849597268269,8,Gold
CUST07434,29,32,3337,239,76,15.789336538644516,59,1726,1,33,14.514239123559285,8,Gold
CUST07435,6,67,6312,237,117,26.70319761925473,65,4261,0,93,0.5821073197503612,2,Platinum
CUST07436,175,8,2,40,1,5.075604717902145,10,106,0,4,43.32322800357035,18,Iron
CUST07437,15,43,4781,281,104,28.49827031300996,39,1053,0,58,7.645335303043861,6,Gold
CUST07438,27,38,4837,295,96,23.905503856411357,31,1248,0,33,12.010598246394338,9,Gold
CUST07439,26,34,3957,198,99,18.82058923310185,48,2060,1,35,8.405993662003668,4,Gold
CUST07440,10,46,2576,216,104,29.997991004807822,43,1036,1,49,7.647465369972915,8,Gold
CUST07441,73,10,278,88,34,11.271885272570952,24,249,1,13,26.90743887515076,1,Copper
CUST07442,5,96,5172,328,165,35.36357632530875,77,2534,1,79,2.211316180065178,2,Platinum
CUST07443,16,36,4365,246,93,26.540555973816005,69,2539,1,42,10.49730738870102,7,Gold
CUST07444,43,9,388,116,16,5.90840983196439,20,275,0,12,17.853640332949965,1,Copper
CUST07445,59,24,543,194,66,17.52186159655411,25,1134,1,13,11.556586359296903,12,Silver
CUST07446,54,18,139,97,32,14.299972055465869,21,312,0,18,27.427832553101354,4,Copper
CUST07447,24,15,1761,121,35,13.673889154783577,37,1495,0,37,16.111511089822162,1,Silver
CUST07448,17,50,2252,215,61,22.459585470814233,56,2727,0,38,13.649512876911693,0,Gold
CUST07449,69,10,114,74,28,9.04625330221345,19,414,0,6,26.349695711521015,9,Copper
CUST07450,27,59,4061,216,97,19.565572236182618,52,1534,1,34,8.81134882497934,6,Gold
CUST07451,41,28,1080,167,50,10.714579689643468,48,730,0,39,10.981852279414163,11,Silver
CUST07452,30,12,1380,108,59,12.318139179328082,32,943,0,31,15.77840268374839,12,Silver
CUST07453,20,50,4970,218,76,28.247989303516107,30,2039,0,52,6.0877135501535005,0,Gold
CUST07454,37,18,404,115,39,12.00787156338503,28,468,0,12,27.80677833927529,4,Copper
CUST07455,150,9,24,16,12,7.066450835837038,11,262,0,4,47.726174698056475,14,Iron
CUST07456,86,2,4,26,7,5.783563218697459,8,177,0,1,30.53296303106164,15,Iron
CUST07457,50,16,388,60,17,11.371006917834416,17,786,0,18,18.022986998057412,18,Copper
CUST07458,40,36,1776,197,37,14.784222969482009,24,1066,1,24,15.048719130048099,3,Silver
CUST07459,21,54,3604,296,102,21.36100057318493,59,2051,1,32,12.180508457439254,2,Gold
CUST07460,13,39,3458,219,60,27.779817688371008,45,2239,0,45,5.2762787587637,8,Gold
CUST07461,34,18,698,152,68,15.850267274971099,26,1014,1,16,16.151196960302038,14,Silver
CUST07462,42,35,1565,104,58,19.685118957177508,43,1482,0,18,15.313420266440676,4,Silver
CUST07463,76,0,8,49,5,7.427865133535933,6,166,0,1,43.232222444221186,18,Iron
CUST07464,47,32,971,126,42,13.555299252577836,34,913,1,32,11.60038950425546,3,Silver
CUST07465,34,25,1291,113,53,14.438409427003922,34,1165,0,19,19.832390785015825,9,Silver
CUST07466,22,29,1925,185,57,13.413951427567508,28,948,0,30,17.11320886632359,11,Silver
CUST07467,65,14,169,72,15,12.326206810214345,28,207,0,12,16.69989895336962,8,Copper
CUST07468,82,7,106,101,17,11.284286301969585,12,344,0,16,18.004022135674138,18,Copper
CUST07469,35,12,275,75,35,6.252809437305284,25,641,0,15,18.63906593121234,5,Copper
CUST07470,21,32,1104,106,59,13.781324802302555,32,1431,1,14,15.03227698191572,2,Silver
CUST07471,73,13,188,87,31,6.4567390839573635,10,209,1,6,16.221427478577812,14,Copper
CUST07472,14,59,7963,315,175,27.068253364933792,72,2829,1,76,1.4185761111584272,3,Platinum
CUST07473,125,6,56,43,11,7.8224498193576,6,256,1,2,35.713420634908616,19,Iron
CUST07474,51,29,1912,128,56,14.897728751582964,48,1135,1,20,17.53782412433761,12,Silver
CUST07475,21,39,1194,190,67,18.458475957005014,48,693,1,20,12.085771408356184,8,Silver
CUST07476,34,14,1980,103,56,11.239261019292835,24,614,1,30,14.028707192674393,13,Silver
CUST07477,74,14,496,108,14,12.899869131038457,10,307,0,5,22.32243355844695,18,Copper
CUST07478,5,61,7840,339,110,34.284060354984874,76,3360,1,60,5.270345640510852,0,Platinum
CUST07479,77,0,69,43,4,8.113133586345606,5,281,0,2,36.64102447987837,5,Iron
CUST07480,35,29,583,189,64,11.310328836125517,32,989,0,17,19.5618260244094,12,Silver
CUST07481,54,36,751,167,45,11.862030955441304,40,668,0,21,10.144797057215643,3,Silver
CUST07482,23,30,2103,232,107,28.876413288392268,37,1644,1,35,11.97222377951498,3,Gold
CUST07483,30,22,912,119,64,16.64629238968616,39,730,0,24,18.865845585712226,5,Silver
CUST07484,36,33,1102,140,48,10.58251615251652,30,650,1,25,12.26967719744495,1,Silver
CUST07485,35,13,568,153,57,10.734698357832514,49,1030,1,39,13.66156637811137,9,Silver
CUST07486,60,7,218,114,30,12.839722105644737,20,211,1,6,19.89624168276835,8,Copper
CUST07487,23,25,1290,161,44,16.177502468156117,43,1374,1,15,14.445367425514052,11,Silver
CUST07488,152,3,64,31,14,8.465633093692198,14,85,0,3,23.093935268093983,15,Iron
CUST07489,34,17,1695,177,31,19.34836470161051,43,1267,1,13,10.12212893560194,8,Silver
CUST07490,69,11,160,93,32,12.70413903667946,13,329,0,15,24.56373262722266,6,Copper
CUST07491,18,36,2028,213,83,26.07668754545602,62,1371,0,39,10.857626351534055,7,Gold
CUST07492,52,38,537,119,61,18.13061342436489,40,1066,1,13,10.439849853307386,3,Silver
CUST07493,53,20,1089,181,39,15.849939010499346,31,1214,0,33,11.03260252384407,7,Silver
CUST07494,56,24,994,148,31,18.530351051327116,30,564,0,13,16.46724277202524,2,Silver
CUST07495,149,1,70,31,9,5.073434902390433,1,162,0,4,34.702252297221015,1,Iron
CUST07496,11,59,8149,237,160,37.57107945555359,59,2028,0,93,3.1058674711735215,3,Platinum
CUST07497,1,95,5680,221,109,27.534649555711276,75,3421,1,83,6.258215855757077,4,Platinum
CUST07498,145,5,16,37,15,2.5553520038230353,2,277,0,4,25.12366212458749,8,Iron
CUST07499,17,43,2116,220,62,15.221025996272184,46,1808,1,52,9.434517547393565,4,Gold
CUST07500,30,15,317,113,36,14.540130061797807,12,678,0,7,15.870371945941116,13,Copper
CUST07501,27,16,1759,182,36,16.716086730332847,38,1434,0,16,14.398503108004721,4,Silver
CUST07502,35,5,308,91,32,9.401854812313854,23,626,1,19,21.586745871204247,11,Copper
CUST07503,19,41,4403,236,83,22.978448728146027,49,2666,0,64,6.639355542760979,2,Gold
CUST07504,11,65,4148,190,69,16.99396260094798,36,1041,1,37,7.562035514158883,7,Gold
CUST07505,52,15,545,104,45,10.107564714611465,33,533,0,27,14.398217189343935,5,Silver
CUST07506,126,8,81,29,12,4.0629499256373975,2,134,0,0,21.68347309523457,12,Iron
CUST07507,50,15,1057,101,36,18.742955068172375,30,550,1,29,10.370052761742324,4,Silver
CUST07508,56,35,1748,157,51,12.190044663300007,34,1184,0,24,14.352165145653,8,Silver
CUST07509,46,6,195,59,18,12.641849305596745,29,528,0,8,15.560925754118676,9,Copper
CUST07510,139,0,18,35,3,9.66204123419292,8,234,0,3,43.46127000756155,11,Iron
CUST07511,69,9,200,76,24,10.866462867868677,15,798,0,13,28.12391216524928,11,Copper
CUST07512,117,5,43,13,2,6.305389576702584,11,189,0,4,24.890026752775892,22,Iron
CUST07513,5,91,6513,263,125,20.750630190774178,72,2235,1,52,2.971259326848478,3,Platinum
CUST07514,23,68,2845,187,87,22.146186110418697,67,1061,0,69,12.957401808735202,2,Gold
CUST07515,47,13,312,74,24,6.09620538618198,28,378,0,19,27.121731215840896,18,Copper
CUST07516,52,7,180,108,21,13.93010350940386,28,572,0,12,27.565356839455497,16,Copper
CUST07517,22,31,2280,240,103,21.188326962920527,53,1815,1,63,8.29808227635981,5,Gold
CUST07518,23,53,4530,266,78,27.560127486043918,35,1745,1,42,7.612119663475307,2,Gold
CUST07519,35,6,243,106,39,10.4871319337489,10,345,0,10,24.491402987748486,16,Copper
CUST07520,10,55,9874,201,124,27.61239871629131,89,3032,0,70,8.72215465201505,3,Platinum
CUST07521,49,23,1081,190,63,11.672987841909777,44,1066,0,24,10.461621810792376,3,Silver
CUST07522,48,16,1474,151,58,10.733352945209708,43,1433,1,33,13.304506232749493,11,Silver
CUST07523,59,27,653,195,44,16.87718955266149,42,637,1,37,12.824476413320806,9,Silver
CUST07524,47,12,387,108,38,12.808175527194699,13,518,0,9,25.77847546273493,18,Copper
CUST07525,49,16,1975,161,65,11.593894309388343,46,1290,0,20,18.703076562036237,13,Silver
CUST07526,73,7,205,89,33,14.228550134468861,17,592,0,19,20.857178213583566,7,Copper
CUST07527,54,11,1972,131,37,18.48031881356051,25,879,0,23,16.3925517081679,10,Silver
CUST07528,40,38,1680,112,66,18.603230555960383,32,625,1,11,18.12878887235034,2,Silver
CUST07529,39,19,254,91,35,9.41690993831336,28,516,1,15,15.909726699580643,5,Copper
CUST07530,10,41,4937,186,117,19.096381443834083,44,2518,1,42,6.758445688413396,9,Gold
CUST07531,11,75,9704,306,179,26.393631422050383,92,4280,0,50,6.835119190155697,0,Platinum
CUST07532,11,32,4270,207,70,19.90698532458445,66,1199,1,44,9.5481098079611,5,Gold
CUST07533,13,59,3118,254,64,20.158368580348846,63,1588,1,54,7.454615719244655,6,Gold
CUST07534,21,12,1438,166,62,13.337088614274348,49,1263,0,26,17.529805849269522,11,Silver
CUST07535,50,7,118,106,20,11.727269278403032,16,591,0,19,19.65734676036127,7,Copper
CUST07536,71,8,208,85,28,5.84412597377364,15,535,0,12,28.807569011941386,12,Copper
CUST07537,64,9,341,98,12,7.404904708365785,20,569,0,17,23.30268973253755,0,Copper
CUST07538,39,34,1238,122,53,19.952629335710732,25,1138,0,16,11.195248186031405,12,Silver
CUST07539,29,24,877,171,51,18.844368837270302,44,1349,0,32,13.150246161467829,9,Silver
CUST07540,42,19,1254,164,58,11.600788618887652,24,1311,0,27,10.678263874973926,14,Silver
CUST07541,17,54,2704,249,103,26.690385719482094,42,1704,1,49,7.463330317658482,8,Gold
CUST07542,13,52,9596,217,181,26.935767365419046,55,3115,1,63,6.827998501216678,1,Platinum
CUST07543,30,30,696,130,56,10.201186528570993,37,1111,1,14,19.529672578871047,3,Silver
CUST07544,158,3,77,14,11,1.7474147092683707,11,268,0,3,36.98496617526091,12,Iron
CUST07545,21,48,3616,191,66,23.366707168908526,68,1180,0,32,11.22565587893983,6,Gold
CUST07546,14,96,5260,229,189,36.708785669102326,76,4972,0,56,0.05202448908674051,0,Platinum
CUST07547,53,13,278,104,28,8.41763620363233,25,428,0,14,21.460044734597627,5,Copper
CUST07548,17,59,2695,226,94,23.186353982300524,62,2162,1,59,11.753874998082392,9,Gold
CUST07549,57,13,259,61,30,10.580654696178163,13,285,0,6,22.126295288988427,3,Copper
CUST07550,31,13,335,77,39,13.513206560844372,28,701,0,13,26.498904721989845,9,Copper
CUST07551,100,4,61,42,15,9.246237932743334,12,154,0,4,46.31031107981624,24,Iron
CUST07552,51,23,974,189,37,16.17575230244338,40,1182,1,38,14.570749885956344,11,Silver
CUST07553,43,14,276,85,29,12.39593650286626,23,613,0,15,18.543307382197323,0,Copper
CUST07554,46,10,1021,142,34,15.861984241425478,48,1013,0,23,18.93836626999109,12,Silver
CUST07555,34,12,337,118,11,7.16375477821318,27,605,1,9,15.88091874486007,12,Copper
CUST07556,27,23,651,191,66,13.460536771847426,28,514,0,14,16.761897724252577,3,Silver
CUST07557,27,51,4692,235,76,20.904886288042945,52,2215,1,46,14.932261262332709,1,Gold
CUST07558,52,24,1411,142,59,11.684481804549632,46,627,0,30,14.188547251997406,14,Silver
CUST07559,24,26,621,101,51,18.455535694100277,29,1447,1,25,17.174908170599636,12,Silver
CUST07560,49,14,178,61,11,6.042181701724783,25,236,1,11,24.237701884658403,16,Copper
CUST07561,46,5,200,87,15,5.316285608574783,19,784,0,7,23.00837519755445,17,Copper
CUST07562,89,10,165,87,20,13.231638019104622,19,544,0,15,22.584620333882093,12,Copper
CUST07563,15,39,2273,218,70,15.562617992534479,56,1443,1,42,7.9346027434804505,1,Gold
CUST07564,36,10,114,95,25,12.073360200358643,19,397,0,6,20.7212597194072,10,Copper
CUST07565,41,24,1068,168,62,13.595410992813171,24,906,1,29,15.290334675291192,0,Silver
CUST07566,166,4,56,44,9,6.946191119783147,6,107,0,1,39.44715296141729,1,Iron
CUST07567,68,4,18,18,4,8.001978276429165,7,51,1,0,34.136969144761494,18,Iron
CUST07568,6,95,7855,370,173,21.822564474875623,75,4819,1,98,9.884533346974541,2,Platinum
CUST07569,34,9,299,104,10,14.561459318705028,24,789,0,17,24.090419842274343,6,Copper
CUST07570,10,69,5310,289,141,36.35364267657033,57,3548,0,89,8.714632615161861,0,Platinum
CUST07571,33,38,1967,174,54,14.58288924957502,26,1344,0,17,11.640649971824228,13,Silver
CUST07572,37,18,616,158,38,16.758802497365327,33,831,1,26,17.335017414447982,7,Silver
CUST07573,27,42,4672,185,77,16.603429853950377,66,1832,1,34,13.09566711113859,0,Gold
CUST07574,80,15,450,86,10,13.835351967971532,10,209,1,19,18.777326995102555,16,Copper
CUST07575,9,77,8126,336,174,39.747966193339806,81,3448,1,61,3.2262826402824762,2,Platinum
CUST07576,21,42,3365,202,87,17.741703934160228,34,1605,1,49,7.304548873320671,8,Gold
CUST07577,28,16,634,189,62,15.450642220769874,31,1025,1,39,18.020368313752364,2,Silver
CUST07578,38,15,437,113,10,10.515304745074339,21,510,1,12,29.076691557262123,3,Copper
CUST07579,80,7,26,45,14,6.316984210669671,2,90,0,4,38.11874769378522,6,Iron
CUST07580,46,8,395,113,29,6.9442836326218735,23,625,1,18,21.022437329761438,19,Copper
CUST07581,58,14,222,103,30,7.0263128438727716,17,685,0,5,24.496228495579523,0,Copper
CUST07582,54,17,1147,165,57,12.681881400361961,35,958,1,23,10.685373379655536,0,Silver
CUST07583,8,90,6825,340,115,36.765307463972995,88,3748,1,83,1.6823882333419515,0,Platinum
CUST07584,20,65,2502,154,87,22.380612801346004,33,2154,0,32,5.54302801041648,5,Gold
CUST07585,46,31,917,164,65,18.087842064259483,31,1254,1,27,18.436810938562203,1,Silver
CUST07586,78,15,108,105,28,9.846196265051624,26,273,1,15,19.39521494734561,5,Copper
CUST07587,24,39,1524,125,36,15.633197457318145,24,1095,0,37,11.870818187857807,14,Silver
CUST07588,45,13,425,115,26,10.669482702342513,22,574,0,10,23.448705297361464,17,Copper
CUST07589,48,14,736,140,52,15.371557625439296,22,674,1,34,11.502291975034044,3,Silver
CUST07590,8,66,9204,339,132,20.7625775123126,79,4117,0,95,0.8631268458210606,2,Platinum
CUST07591,12,44,2123,217,97,20.354153797508715,50,2845,0,42,14.467146843532088,6,Gold
CUST07592,52,16,106,59,23,6.4782588401378955,28,232,1,18,23.36319724662818,3,Copper
CUST07593,67,10,302,65,26,10.134329819835594,15,385,1,17,26.28042818297186,6,Copper
CUST07594,122,2,64,11,16,2.966892425128099,6,114,0,3,48.5895451788365,16,Iron
CUST07595,17,53,2570,264,81,15.67437091221859,50,1090,0,43,5.912066319569803,7,Gold
CUST07596,136,4,32,46,7,6.476081141893863,3,59,1,4,48.923471833372176,21,Iron
CUST07597,23,54,4947,282,95,19.163885768951328,59,2511,1,48,12.826122035924328,1,Gold
CUST07598,5,86,6211,242,153,27.730114164314358,70,2956,1,72,8.572724129819447,3,Platinum
CUST07599,62,0,69,29,14,7.378978834794811,8,119,0,4,36.5701885535414,14,Iron
CUST07600,17,30,4205,151,83,25.64339666919651,41,1260,1,41,11.46997384760446,1,Gold
CUST07601,78,8,144,87,12,13.907066078315099,17,265,0,10,17.51304971849185,16,Copper
CUST07602,13,39,4424,193,76,24.688399872020533,67,1349,1,40,8.842786530298472,2,Gold
CUST07603,32,30,1458,138,31,18.278719822804263,46,1140,1,32,11.117688626190484,12,Silver
CUST07604,73,4,74,42,5,4.877897005692327,13,59,0,0,48.42265119933684,13,Iron
CUST07605,25,32,884,110,46,19.16363189346566,26,700,0,36,14.790295294622965,5,Silver
CUST07606,37,13,496,52,36,13.95392432332972,29,296,1,14,21.38046728105007,9,Copper
CUST07607,29,56,4065,246,117,19.713290760277236,36,2422,1,69,9.327834126430293,6,Gold
CUST07608,79,19,189,119,28,10.732329811963178,21,387,1,12,24.089146552300093,3,Copper
CUST07609,38,34,1016,103,58,13.815327005186788,38,985,0,11,10.390403768643866,1,Silver
CUST07610,23,61,2415,154,91,25.641854319183174,30,2733,0,56,13.52982129556324,8,Gold
CUST07611,47,27,1099,162,38,10.322151294215395,24,1252,1,11,17.94932503466668,6,Silver
CUST07612,14,65,4881,166,110,28.457867658235067,58,1152,1,58,11.07157677882288,6,Gold
CUST07613,167,2,89,48,7,9.281387250779039,12,76,0,4,39.28186966790071,22,Iron
CUST07614,20,27,1743,178,42,14.45480579586599,26,1357,1,12,15.78839510617523,4,Silver
CUST07615,18,30,4996,243,62,18.739101120903843,34,1707,1,40,5.801754128191037,8,Gold
CUST07616,46,38,1575,100,34,18.126456283006767,40,1115,0,37,10.611955693198876,12,Silver
CUST07617,37,24,1185,132,40,10.430104529463703,48,1019,0,20,17.98612070044187,5,Silver
CUST07618,74,19,228,58,27,10.334695975666865,20,576,0,14,28.993583389556605,7,Copper
CUST07619,153,8,17,12,5,5.656192494699548,14,295,0,2,48.039843261586384,7,Iron
CUST07620,33,32,1548,132,30,19.01036697291353,40,965,0,24,14.48441874211138,13,Silver
CUST07621,150,7,29,18,1,3.2978562130781497,11,256,0,2,46.80527022194867,10,Iron
CUST07622,48,23,1233,158,56,17.672041198280592,28,1106,1,24,18.489596956054914,6,Silver
CUST07623,10,58,3023,181,75,28.46084500856219,57,2165,1,53,7.989226212575452,5,Gold
CUST07624,72,11,258,71,34,9.551414348821954,13,744,0,14,26.37763711547771,14,Copper
CUST07625,25,28,997,155,54,11.632974885016484,23,1059,0,19,17.170797491812856,0,Silver
CUST07626,63,18,203,103,31,7.467534458641182,15,346,1,7,21.277558048134367,10,Copper
CUST07627,114,6,8,10,18,2.439739915974063,1,282,0,0,25.052445875628877,8,Iron
CUST07628,58,25,1601,169,59,12.5737565498546,39,504,0,27,13.857790388225702,10,Silver
CUST07629,167,2,11,28,18,4.6927321167284335,1,115,0,4,29.513236787297934,22,Iron
CUST07630,59,5,105,66,13,9.901807764250321,11,380,1,15,24.254159769168865,3,Copper
CUST07631,38,35,965,185,58,16.558101695621495,20,925,0,29,18.14393869591465,2,Silver
CUST07632,44,13,230,77,29,14.452565745285439,19,214,0,6,17.128681663885803,13,Copper
CUST07633,22,12,1333,159,67,16.925426678108888,21,614,1,13,17.80001036049059,11,Silver
CUST07634,89,2,7,41,19,7.825768868356213,14,203,0,2,34.41913214721006,22,Iron
CUST07635,80,14,378,113,23,14.047427349763678,15,384,0,7,24.866783896557237,3,Copper
CUST07636,7,88,8180,276,165,36.20185212470261,79,4511,1,64,0.9496005086977255,2,Platinum
CUST07637,36,27,515,164,43,16.365757209990704,45,1450,0,33,16.582980589984118,1,Silver
CUST07638,72,19,163,69,11,5.561295236480172,17,257,1,10,22.007840577101156,19,Copper
CUST07639,12,80,5918,353,193,39.21141916671671,58,3446,1,81,1.048726858584419,3,Platinum
CUST07640,12,61,5090,245,125,34.326401343013934,63,2394,1,57,1.5162865226552569,3,Platinum
CUST07641,20,12,1000,105,31,11.411060685923092,40,1222,0,18,11.444106120263209,13,Silver
CUST07642,27,34,1615,190,67,14.774604663969747,34,1073,1,11,11.743515758128984,10,Silver
CUST07643,34,35,665,132,64,18.504183252350728,39,1343,1,35,16.51874720333791,4,Silver
CUST07644,15,49,3238,276,87,15.41660359566123,49,1517,1,47,11.58728629173231,3,Gold
CUST07645,19,30,3853,207,99,17.998179981978414,68,1914,0,53,13.62843716102112,7,Gold
CUST07646,45,17,213,79,22,11.148742896983356,15,691,0,11,24.80265371780802,11,Copper
CUST07647,35,26,1923,110,55,10.758719364066497,34,685,0,27,19.59655701080885,4,Silver
CUST07648,11,59,4206,256,90,29.38894077285203,63,1209,1,62,10.616276242981295,1,Gold
CUST07649,55,29,1357,191,61,11.400445823705391,26,783,1,13,12.812414378612187,0,Silver
CUST07650,29,36,1028,195,40,15.30939170609036,36,691,1,32,12.55441236953596,10,Silver
CUST07651,8,62,8834,269,141,22.496980254724328,77,2130,1,86,5.374066635719097,3,Platinum
CUST07652,13,50,3240,286,119,18.642078475016337,34,2982,0,68,11.201243776976945,6,Gold
CUST07653,3,85,8168,335,129,26.915241175564802,83,4398,1,84,3.1511150771587095,1,Platinum
CUST07654,84,18,180,80,29,7.208536509750911,16,382,0,5,16.196088670697797,18,Copper
CUST07655,39,5,127,67,20,8.29059481086424,18,419,0,14,20.760344265155002,0,Copper
CUST07656,49,7,259,60,23,5.28495097371967,24,711,1,5,15.22814056397648,8,Copper
CUST07657,79,12,194,68,32,9.628371911719501,29,320,0,9,29.558553398699146,4,Copper
CUST07658,36,16,204,95,23,12.011716178478267,16,394,0,8,18.58059073328495,8,Copper
CUST07659,52,39,1175,102,35,14.116415592417066,43,1118,0,22,13.270022662412599,10,Silver
CUST07660,32,7,402,73,17,8.056925906061124,23,429,1,8,18.12342571647931,6,Copper
CUST07661,14,74,8907,333,163,25.076540661659955,82,4805,1,52,0.8631195101905875,2,Platinum
CUST07662,53,19,451,105,30,6.592633041923301,25,505,1,5,25.28498729664704,14,Copper
CUST07663,60,6,443,81,24,5.732472997386435,11,723,0,14,17.77648294477025,17,Copper
CUST07664,25,28,1252,124,57,18.87677141272832,23,528,1,11,15.175709401120608,7,Silver
CUST07665,58,14,1325,197,51,14.014835501957705,44,1042,0,11,12.901698452194902,4,Silver
CUST07666,14,53,3855,243,96,20.680896782825847,65,1158,1,46,12.575101479097478,2,Gold
CUST07667,79,18,139,86,25,6.261825732610554,10,515,0,6,28.02734003539642,1,Copper
CUST07668,50,17,234,114,10,10.170550730361311,27,215,1,16,19.84253648319966,8,Copper
CUST07669,151,9,86,19,10,8.199906435498225,12,119,0,3,47.814679506986195,22,Iron
CUST07670,39,20,949,188,44,10.159730836868846,24,770,1,24,11.003390341906538,4,Silver
CUST07671,65,13,457,84,32,11.720897671582552,18,786,1,17,25.95517536410801,17,Copper
CUST07672,30,39,1617,160,45,17.55477526220277,20,1342,0,35,12.808460759732743,4,Silver
CUST07673,157,5,61,29,11,4.960836579559949,1,88,0,3,25.55273042110649,13,Iron
CUST07674,23,38,633,146,69,15.147024934764215,42,745,0,22,18.406856360772508,10,Silver
CUST07675,20,15,857,127,61,14.051786404355369,36,1461,0,32,14.105820736894636,3,Silver
CUST07676,22,20,672,179,59,17.049923311404175,45,1155,0,14,18.83286226910208,13,Silver
CUST07677,53,18,267,59,28,9.474938895752384,29,358,0,9,29.777863318889615,10,Copper
CUST07678,107,6,39,28,0,9.905455695060697,5,218,0,3,44.8040349567859,1,Iron
CUST07679,2,70,6036,235,180,25.445700774045317,91,2213,0,56,7.548708086110853,4,Platinum
CUST07680,11,75,6580,227,198,33.16334747951031,89,4568,1,63,2.0149182415311406,2,Platinum
CUST07681,107,3,57,28,15,1.7198372749389268,12,264,0,1,37.434839040508336,11,Iron
CUST07682,57,25,530,190,34,10.294562516060795,48,696,1,38,19.49750594048409,6,Silver
CUST07683,88,9,256,53,14,6.111253237503473,15,292,0,16,29.52227136324924,9,Copper
CUST07684,38,23,1427,122,55,16.303623483362415,34,1356,0,15,14.250924005807496,11,Silver
CUST07685,10,76,5623,283,115,39.83855005640234,95,4160,1,88,9.38890844609923,4,Platinum
CUST07686,64,5,406,90,39,7.704517760494641,24,349,1,13,22.478483887881907,15,Copper
CUST07687,84,13,244,67,14,6.702542115620309,18,418,1,14,29.619957186488698,12,Copper
CUST07688,36,22,1965,102,30,19.785566727094736,34,800,0,38,11.660181295844922,3,Silver
CUST07689,28,35,596,175,44,14.382432360819493,28,658,1,31,13.607252984881981,12,Silver
CUST07690,67,14,228,112,37,14.435198285934199,10,567,1,18,23.14923378720144,18,Copper
CUST07691,8,98,5775,260,135,35.40913522647317,94,2627,1,86,3.354518250142079,2,Platinum
CUST07692,111,2,30,48,18,9.962034518201055,3,210,0,1,48.76311632393907,24,Iron
CUST07693,21,39,2578,285,64,27.86589053043926,65,2263,1,52,6.8415204138120504,4,Gold
CUST07694,41,30,1073,149,56,16.7558400261699,27,954,1,39,11.502061591705676,5,Silver
CUST07695,74,7,72,14,4,4.491104192116147,7,153,0,4,27.697976063167154,16,Iron
CUST07696,48,6,429,51,11,5.544771354485904,25,487,0,14,15.706140088369848,14,Copper
CUST07697,27,13,1519,193,34,15.481261365803931,41,1380,1,10,12.65488050791378,6,Silver
CUST07698,35,8,355,69,39,13.96566693178174,16,417,0,10,27.98449396187358,18,Copper
CUST07699,31,35,965,167,63,11.464939628357266,48,1330,0,21,16.157464481535307,2,Silver
CUST07700,21,30,4066,201,103,25.844568865539507,31,1204,1,69,5.649578965906221,0,Gold
CUST07701,116,0,3,17,19,9.285882615424068,2,138,0,4,30.72831884972225,8,Iron
CUST07702,64,18,195,114,27,9.942520828856514,10,414,0,8,29.16838761612285,18,Copper
CUST07703,81,17,488,103,14,9.310350711526567,20,753,0,10,26.496677655358813,12,Copper
CUST07704,57,34,1178,192,66,17.090813027327837,20,890,1,28,13.674018763477001,9,Silver
CUST07705,7,63,5221,336,168,31.32898703519329,99,2679,1,98,7.362658409454048,3,Platinum
CUST07706,5,77,5490,200,120,30.73207359284988,89,4155,1,79,0.8479459327420047,4,Platinum
CUST07707,22,10,510,186,54,11.758756246313013,36,687,0,29,16.309480694387496,1,Silver
CUST07708,53,18,107,117,39,13.816719759714207,10,678,1,11,19.297803464026774,3,Copper
CUST07709,22,21,1835,181,43,11.31844616723837,38,822,1,28,19.4825863593464,0,Silver
